,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,-0.013206550509938911,0.14699840083542937,True,0.01311050286986663,-0.004468477829887749,True,-0.055659607421888,0.24911110311677162,mutate_both,100,TSEvo'>
1,False,-0.11784771958124701,-0.10991637736127424,True,-0.11044920803802973,-0.09691873512602908,True,-0.1029546119293161,-0.30249537591474845,mutate_both,100,TSEvo'>
2,False,0.07910853082307236,-0.04119537086969863,True,0.07031869406495321,-0.2791504192551074,True,0.03280578418467421,0.11432289317122044,mutate_both,100,TSEvo'>
3,False,0.032173641633322474,-0.14042092333040607,True,0.04422675215565671,-0.05217107285433298,True,-0.0954644769657389,0.006790036521625232,mutate_both,100,TSEvo'>
4,False,-0.21354709953423667,0.1292701771605832,True,-0.13903039478982318,0.08338074324844685,True,-0.2533103782121626,-0.09429653823005459,mutate_both,100,TSEvo'>
5,False,0.0489327474990382,0.2539346054181747,True,0.1525606857747246,0.16489934342943888,True,-0.15414535767606735,0.29220216961552176,mutate_both,100,TSEvo'>
6,False,-0.08697113808545225,0.04170807160608717,True,-0.04471017645364774,0.17815500427678124,True,-0.07266003971468209,0.15472704857172875,mutate_both,100,TSEvo'>
7,False,0.13267707082833133,0.09419223907230141,True,0.06103241296518607,0.09855005609918302,True,0.1865546218487395,-0.1328154247929447,mutate_both,100,TSEvo'>
8,False,0.017527852498120295,-0.14329301156968532,True,-0.11496350378219175,0.1250487397994035,True,-0.04288321172827787,0.07124854658685219,mutate_both,100,TSEvo'>
9,False,0.038563127489021624,-0.05444023450072572,True,0.16717091754580854,0.11521808153801064,True,0.038371032208877054,0.1985721014615137,mutate_both,100,TSEvo'>
10,False,-0.17531812725090035,-0.06481157571469645,True,-0.10895558223289314,-0.02036711038790366,True,0.018775510204081632,-0.17598116390378635,mutate_both,100,TSEvo'>
11,False,-0.23301541079733287,-0.19072355327112034,True,-0.2842999494361023,-0.23005672276483155,True,-0.24536791916674594,-0.13507901443151465,mutate_both,100,TSEvo'>
12,False,-0.007114533665171615,-0.010503759029137194,True,-0.03821658286359077,-0.005543687332978919,True,-0.07975007669270075,0.0037701786358619524,mutate_both,100,TSEvo'>
13,False,0.07217980151432067,0.07011286970762422,True,0.13441867228116006,0.11967629820624398,True,0.016952408472757953,-0.07965748822716359,mutate_both,100,TSEvo'>
14,False,-0.12038415366146459,0.1650746236495767,True,-0.07466986794717888,0.26132458317886353,True,-0.08638655462184873,0.14457517558926092,mutate_both,100,TSEvo'>
15,False,-0.0376026510882988,0.058269807608013424,True,0.1507467710934482,0.2530521482330157,True,0.19483263788662605,0.015660113761005248,mutate_both,100,TSEvo'>
16,False,0.10184873949579833,-0.22767467656916196,True,0.0453781512605042,-0.0852694401311623,True,0.049411764705882356,0.22980200297580075,mutate_both,100,TSEvo'>
17,False,0.06132052821128451,-0.10459883470346983,True,-0.014645858343337334,-0.15480195267673066,True,-0.19596638655462184,-0.01119431640795672,mutate_both,100,TSEvo'>
18,False,0.04038512330391671,-0.008630248456446051,True,0.06031357297231794,0.02051009932109852,True,-0.014069965669497735,-0.06761141461137951,mutate_both,100,TSEvo'>
19,False,0.03487397619234404,-0.05153657939770914,True,-0.04172336017479611,-0.13172731470432142,True,-0.08460436271282357,-0.0275296533724911,mutate_both,100,TSEvo'>
