,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.19884753901560623,0.11444896860717785,True,0.30132052821128447,0.1270843039630198,True,0.004369747899159664,-0.07289601240990103,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,-0.07222491064160856,0.06394239448532509,True,0.18957237024693666,0.09841762850810264,True,-0.03296492927487923,-0.039713439561068854,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,0.1736854741896759,-0.04638996737606726,True,0.08523409363745497,-0.05824455766047215,True,0.06593037214885954,0.2565204939636693,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,-0.04691859420132218,0.03739478516151573,True,0.002307471845966665,0.26394083449689004,True,0.05576390294419441,0.2781675867334964,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,0.18511404561824726,-0.018823065275424582,True,0.04605042016806723,-0.14986236380943657,True,0.16797522154233135,-0.03600873089755491,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,0.0445148743195372,0.04651305288393885,True,0.20764003943654677,0.11746656276618214,True,0.027659727732527974,-0.09415816696343915,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,0.05882494179226869,-0.083927411337104,True,0.10295565322663189,-0.11961074097026579,True,0.08816538214743293,-0.1612530777558704,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.016286333851627696,0.06572861338313313,True,-0.028969496497143074,-0.09919169933368659,True,-0.10420371128076837,-0.20367430797572939,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,-0.14141656662665067,-0.06157344482566274,True,-0.13277310924369748,-0.06527688822947124,True,-0.1925090036014406,-0.043030269855160695,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,0.028070784306786487,-0.15778110765420683,True,0.003033450896855331,-0.10564385643330389,True,0.018344714958637483,-0.06745990550777214,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,0.17223158365216898,-0.023560990486774173,True,0.2687004874104829,0.0010204421590700912,True,0.18453040803569906,-0.25160463570161656,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,-0.04701080432172868,0.04393912030140488,True,0.045858343337334934,0.09037360069424008,True,-0.19654261704681872,0.24392882930312212,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,-0.07487625657166053,-0.08358386816148222,True,-0.08565535777477876,0.08956163178559286,True,-0.15389091806951824,-0.11869939190220594,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,0.2454497442047192,0.0192483802056845,True,0.11559333482699259,-0.06597376311923665,True,0.0985929025341985,-0.0848302340279068,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,-0.14444982128321712,0.014672502084165647,True,-0.07765685827652524,-0.04185782621216552,True,-0.2728977162566168,0.10080955658440113,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,-0.042593037214885957,-0.20085699954967948,True,-0.03183673469387755,-0.14350109457135943,True,0.02809123649459784,-0.10219525617748114,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,-0.03687963697670396,0.13623690601254324,True,-0.034334557862426215,0.026535188552756602,True,0.05565559798958319,-0.15720790784598046,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.00931594996546949,0.025018581822760563,True,-0.0449950779260047,-0.05121626857415555,True,0.01892002209481948,-0.16599567577992344,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,-0.47745353956723985,0.10915090376858605,True,-0.3389790401174274,-0.040924460334984425,True,-0.1988709067393384,0.012110874433392158,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,-0.07142857546651343,4.5448444739982705e-05,True,0.0023056971233306285,-0.048525699482941206,True,-0.15625901546238616,-0.08724956950789226,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
