,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,-0.35170675979843585,-0.22269280190954494,True,-0.42028652318125187,-0.07554930096927273,True,-0.18842888216763334,-0.12432147036081088,DLS,True,Saliency_PTY'>
1,False,-0.01863414506170057,-0.005295176960278321,True,-0.11165213147625504,-0.020455909940437365,True,0.2230496981292628,0.18554889258586202,DLS,True,Saliency_PTY'>
2,False,-0.3968156464778531,0.12067921361734263,True,-0.346462724439542,0.03672691517439975,True,-0.20950684953250773,-0.0257955835959014,DLS,True,Saliency_PTY'>
3,False,-0.019805143248638035,-0.011928791295913992,True,-0.15095694018563438,-0.01255167021712044,True,-0.11883085949182821,-0.09006249373785322,DLS,True,Saliency_PTY'>
4,False,-0.20680846240608663,0.013341501304744183,True,-0.2930550245222636,0.1131278642373016,True,-0.06527042068060145,-0.38153662479855255,DLS,True,Saliency_PTY'>
5,False,-0.41147858029689616,0.19894073324489156,True,-0.44849230559705006,0.2641618991708674,True,-0.22442434817479812,-0.25330755831464213,DLS,True,Saliency_PTY'>
6,False,-0.35282684502072387,0.016380892479643784,True,-0.46855201366893534,0.021791157999271407,True,-0.2828215186277231,0.00013711595052626614,DLS,True,Saliency_PTY'>
7,False,-0.10931013510238012,0.04355503312937038,True,-0.21266345334077397,0.2635009019108427,True,0.021281619223472235,0.10425702368509814,DLS,True,Saliency_PTY'>
8,False,-0.4351021958942433,-0.2944983883234429,True,-0.39544099643231784,-0.056124147416176995,True,-0.3394367353179172,0.31948917891979917,DLS,True,Saliency_PTY'>
9,False,-0.2573141233383461,0.08137460593668601,True,-0.10549166275367097,0.004296364058496142,True,-0.25599038625746023,-0.22275212406385603,DLS,True,Saliency_PTY'>
10,False,-0.13777048234142553,0.01771136910728454,True,-0.15146606983212896,-0.08012817090887579,True,0.2181672916960439,0.13318795392041463,DLS,True,Saliency_PTY'>
11,False,-0.34518990032330565,-0.01511360180712084,True,-0.375890418006927,-0.1327616274079374,True,-0.04607623300775688,-0.2431881481073933,DLS,True,Saliency_PTY'>
12,False,-0.2884728577038126,0.03448523773860581,True,-0.19891695288542108,0.02619819966749164,True,-0.09373076791964685,-0.03622724232135317,DLS,True,Saliency_PTY'>
13,False,-0.158186581165857,-0.027461285456645432,True,-0.2574668622322945,-0.13810146441698365,True,0.045618016325911774,-0.09912604131479383,DLS,True,Saliency_PTY'>
14,False,-0.43612045518723247,-0.014907409040406244,True,-0.40643819679660015,0.08631987629973036,True,-0.13751591751817824,-0.15875187812779237,DLS,True,Saliency_PTY'>
15,False,-0.26347459206093016,-0.13031122591842087,True,-0.4191155249943145,-0.19053105577336646,True,-0.29707714872957053,-0.09094669653590032,DLS,True,Saliency_PTY'>
16,False,-0.28832011880986425,-0.17261899604686795,True,-0.2661220662227018,-0.12476720147922722,True,-0.29320776341621196,-0.19165559350871667,DLS,True,Saliency_PTY'>
17,False,-0.3658605639709844,-0.0741778321636207,True,-0.34437529288891433,-0.015655597734655538,True,-0.2169401423713282,-0.0869439501384178,DLS,True,Saliency_PTY'>
18,False,-0.18598505986445948,0.14608225284597695,True,-0.2122052366589289,0.19633078922827774,True,-0.09189790119226646,-0.10619189725098636,DLS,True,Saliency_PTY'>
19,False,-0.4041980263520241,0.0912870188727396,True,-0.41672261565579005,0.2779771667913845,True,-0.2679549329500822,0.22903469727269513,DLS,True,Saliency_PTY'>
