,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.641119317139107,0.22603920344530343,True,0.6738188201626307,0.5741038294126232,True,0.6738188201626307,0.7969581016091267,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.5954819491910679,0.012506410530902318,True,0.6738188201626307,0.34700341053481,True,0.6157270240514051,-0.7072992706069355,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.6354204787645371,0.02184401993151818,True,0.6678562736817922,0.1198388098008704,True,0.641119317139107,-0.7850940403738409,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,0.5470810252472582,0.1042939757272615,True,0.6053704534318894,0.4151466612936144,True,0.6278404271486174,-0.8466978503113486,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.6156647843466737,0.4185067019887958,True,0.6937904578357058,0.6152001842407908,True,0.6738188201626307,0.6909890663597373,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.5954631805534716,0.22923120175221973,True,0.6505966221829049,0.14306097231756287,True,0.6053704534318894,-0.7549770199738228,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.2893761756443853,-0.038478961724654176,True,-0.2420772198866952,0.23413562913111483,True,-0.2996948412416308,0.34740946399713574,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,-0.2608788366905164,0.017713744687851946,True,-0.2042231549453065,-0.06700113722699196,True,-0.23266287775437647,-0.01451501961076999,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.2893761756443853,-0.07149695495315256,True,-0.24202207073006501,-0.026197119648246645,True,-0.24202994687341062,0.009480537947677198,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.2798330010925493,-0.0070719078515343635,True,-0.23273350888951977,-0.02589359343320783,True,-0.261014767315152,-0.09324662551802809,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.5723856840529419,-0.040047199678319934,True,0.59610231159387,0.036201713275248515,True,0.5875354572027034,-0.6732777931913901,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.2514177873447991,-0.1027856111341316,True,-0.21373767811086075,0.02086576859684069,True,-0.213706439046369,0.04676682513999133,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,0.5954631805534716,0.01343957100576738,True,0.6564064279833166,-0.12894137343734086,True,0.6277084770766537,-0.7098600965731866,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.604996117281822,0.13441652470692111,True,0.6355133629162927,0.5619290251976399,True,0.6411427425850523,-0.7402311401085159,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.2989823886807891,-0.126391346429574,True,-0.27076518053694115,0.07517538807528981,True,-0.27042552096705863,0.03382475730321363,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.5869054886979751,0.05979962075057221,True,0.6221506366404483,0.3148537507918195,True,0.615747774814712,-0.8492975869373312,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.5723856840529419,-0.13383051541074484,True,0.6411661705989671,0.2742798216679632,True,0.5955570414926515,0.6354384567195628,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.5662353177085652,0.2369566181631634,True,0.5949184683145077,0.4089502603308938,True,0.5956509468308193,0.7094008471644391,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.2798330010925493,-0.15676678460393215,True,-0.23259231088670146,-0.16591540673279867,True,-0.26093478240005263,0.23603619255304498,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.26086285881044075,-0.10342989507043517,True,-0.1850107887561882,0.036044499556695704,True,-0.2421481813727558,-0.02329306990903382,1000,random,uniform,Lime,10,1,LEFTIST'>
