,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,-0.13700208892517762,-0.0325035617639123,True,-0.04139355087749846,0.1211567673592859,True,-0.025498811503424226,0.01930141215079927,authentic_opposing_information,100,TSEvo'>
1,False,0.012198343226351471,0.09448168575943083,True,-0.07727218209133666,0.01007481472667416,True,-0.09081522457098673,-0.13027022828293758,authentic_opposing_information,100,TSEvo'>
2,False,-0.11023055072913962,0.16959002200215598,True,-0.07339097233730951,-0.1780558129532928,True,-0.04817483328162399,0.18248309465261442,authentic_opposing_information,100,TSEvo'>
3,False,-0.14430464864890818,-0.05716894343344256,True,0.059258547897754636,-0.05684591586301631,True,0.03388812913905256,0.03362478820399818,authentic_opposing_information,100,TSEvo'>
4,False,0.08667466986794717,-0.002005619762135546,True,0.06180072028811524,0.07717912600723091,True,0.1389229033510476,-0.05965705652629794,authentic_opposing_information,100,TSEvo'>
5,False,0.24177671068427373,0.01494221663643806,True,0.26232893157262904,-0.03695336484547166,True,0.30903328193257057,0.10588890680635253,authentic_opposing_information,100,TSEvo'>
6,False,0.020332995361996942,-0.01657783580098489,True,0.12366683600553288,-0.1297610919537497,True,0.043996540365712544,-0.04082290312092196,authentic_opposing_information,100,TSEvo'>
7,False,-0.1144407631461252,0.028244718776796813,True,0.0997454742150659,-0.16900105702623278,True,-0.03952360388974446,0.10895726945141915,authentic_opposing_information,100,TSEvo'>
8,False,0.24707389711335578,0.08527455483529531,True,0.44329152163004504,0.10408788450612041,True,0.189504299084628,-0.03539514052137685,authentic_opposing_information,100,TSEvo'>
9,False,0.20883553421368548,-0.019001254239867635,True,0.11587034813925569,-0.11028736279940737,True,0.12653061224489795,0.03490773971436055,authentic_opposing_information,100,TSEvo'>
10,False,-0.09870328529957585,0.17927194135364916,True,-0.22945746675201248,0.006699470496094349,True,0.14793461677761882,-0.19429276537836482,authentic_opposing_information,100,TSEvo'>
11,False,-0.07933154062162938,-0.038784298474768136,True,-0.07246446416346172,0.15408843283397927,True,0.18603534404854255,0.13125777355385074,authentic_opposing_information,100,TSEvo'>
12,False,0.0021608643457382954,-0.05360766845417981,True,0.15774309723889554,0.08595875939816625,True,0.22900360144057622,-0.0006888405101657301,authentic_opposing_information,100,TSEvo'>
13,False,0.08378805525941976,0.0854862119643217,True,0.08724917974517893,-0.08417337295742945,True,0.02033410635383509,0.17089706449445166,authentic_opposing_information,100,TSEvo'>
14,False,-0.020890863399460193,0.2405957292462018,True,-0.22499700006085285,0.24345607914512024,True,0.08419586467690432,0.10458014303021229,authentic_opposing_information,100,TSEvo'>
15,False,-0.19738264039489978,0.09151216276320381,True,-0.07789650674465387,0.13312518030699716,True,-0.09312042329092717,-0.05343580288446403,authentic_opposing_information,100,TSEvo'>
16,False,0.06260511298585812,-0.07721352914144326,True,0.0215730588876825,0.05130468864406059,True,0.21016219424492866,-0.20704370362569474,authentic_opposing_information,100,TSEvo'>
17,False,0.07313500926500018,-0.11182604076072088,True,-0.06564383300410719,0.0549788268633808,True,0.016615443718786014,0.0946867539244551,authentic_opposing_information,100,TSEvo'>
18,False,0.053061224489795916,0.1950316102189906,True,-0.02578631452581032,-0.1691684985687752,True,0.10981992797118847,0.09001947880501036,authentic_opposing_information,100,TSEvo'>
19,False,0.1238083812501342,-0.1562188177314489,True,0.13571857463649312,0.18353737569095863,True,0.25304358448679487,-0.12424755315265926,authentic_opposing_information,100,TSEvo'>
