,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,-0.2081832598566734,0.0967710076263451,True,0.012438169389360649,-0.08875872257123583,True,0.2904000397585477,0.022953454601251425,authentic_opposing_information,100,TSEvo'>
1,False,-0.019356388646554798,-0.054593231081174795,True,0.16292027367025777,-0.11950824903214802,True,0.054707014065573,0.3363127104138982,authentic_opposing_information,100,TSEvo'>
2,False,-0.026189338855406964,-0.0631947843184046,True,-0.10509373225096336,-0.09415794737279108,True,0.047813563598403545,0.10651521523795211,authentic_opposing_information,100,TSEvo'>
3,False,-0.2545026702745745,-0.07801612236879761,True,-0.20560972474909484,0.17896549257737857,True,-0.14057922549418375,0.18770535435102575,authentic_opposing_information,100,TSEvo'>
4,False,0.19108464909602585,-0.1669899542445468,True,0.24267462223054867,-0.08673922306495303,True,0.011480450259917088,-0.28296626301255734,authentic_opposing_information,100,TSEvo'>
5,False,0.04711249883878264,0.087985788191466,True,0.2440687745386301,0.03285203147705411,True,0.12054268306355193,0.026497635329220403,authentic_opposing_information,100,TSEvo'>
6,False,0.2542617046818727,0.025885585831338757,True,0.07159663865546219,0.04564541864585899,True,0.17243697478991593,0.11780829572386421,authentic_opposing_information,100,TSEvo'>
7,False,0.08583652945209408,-0.036925470373352504,True,0.10933824440286338,-0.01493938058788442,True,0.08506755718376625,0.3557201650181943,authentic_opposing_information,100,TSEvo'>
8,False,-0.018583433373349337,-0.037700873457573364,True,-0.16523409363745495,0.19783172705568858,True,-0.046242496998799516,-0.15547908990580325,authentic_opposing_information,100,TSEvo'>
9,False,-0.28022571939275914,0.011406795532844693,True,0.005522871933190625,-0.09280932452330579,True,-0.2294633225807375,0.06455597230392106,authentic_opposing_information,100,TSEvo'>
10,False,0.14234928378281078,-0.05107011781905946,True,0.01643046069987219,0.005926729187500833,True,0.011914486121544745,-0.06910079752144731,authentic_opposing_information,100,TSEvo'>
11,False,0.0865890269177626,0.0030423594272170748,True,0.027950534479277776,0.005067348419050745,True,-0.41253452092267373,0.09519197993571657,authentic_opposing_information,100,TSEvo'>
12,False,0.025018607896956726,0.009680871065460879,True,-0.08297918319758392,-0.22279991421737422,True,0.024538404290489223,0.035462602784109294,authentic_opposing_information,100,TSEvo'>
13,False,-0.2902358249611726,-0.08821842997120513,True,-0.2608424235254226,0.26144895206682844,True,-0.19052879656147145,-0.19067488481369982,authentic_opposing_information,100,TSEvo'>
14,False,0.2697497971430068,-0.19417816282773673,True,0.07765451699844082,-0.12383922828638878,True,0.17504682403173577,-0.013112493651059286,authentic_opposing_information,100,TSEvo'>
15,False,-0.10968903909049904,0.08183419103705711,True,0.07828070653131061,0.14513171688904264,True,-0.0796734307579413,0.16945488685562116,authentic_opposing_information,100,TSEvo'>
16,False,0.032416856999162365,0.043050867551458975,True,0.14638011871621762,0.11931932285055633,True,0.1674150570356741,0.0404778939920868,authentic_opposing_information,100,TSEvo'>
17,False,0.19158542210327945,-0.04430744780313092,True,0.21358244474637347,-0.12543088776355338,True,-0.003794246263765123,0.06626761024183932,authentic_opposing_information,100,TSEvo'>
18,False,0.06977861051251359,0.020105121269701744,True,-0.08332132776270552,0.04185591745710428,True,0.1636171548631341,-0.2489666566350913,authentic_opposing_information,100,TSEvo'>
19,False,0.0398079231692677,-0.22153097612033995,True,0.16721107679820663,-0.173022299195568,True,0.04386998496449767,0.1541380627575166,authentic_opposing_information,100,TSEvo'>
