,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.14657116330619227,0.10951576397684881,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,True,-0.05774657738960309,0.2591547131072606,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,,0.27411354888698103,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.36264850600670734,-0.0744362469452201,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,-0.016169041669088866,0.12166082816269032,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.5025376930320398,0.14729035455579795,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,-0.08416745106420598,0.06485622345926347,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,-0.14090164883063153,0.009900947504727978,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,True,,0.258694174557141,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.21481726788932348,0.04460220321612363,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.5216224181244007,0.08695446102631267,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,-0.12704247025712678,0.09821844514404393,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,-0.1085635654924538,-0.04269608483987069,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.4920835494279793,-0.001891487946555222,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.06802721088435375,-0.08068924952272669,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.43194439887423114,-0.008713474016243731,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.3714038945794999,0.06664451221561501,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,,0.04233924919425787,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.12242274406595856,0.04826244449567061,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.22867644646282823,0.11330241671737135,True,,,,,,1000,random,uniform,SHAP,10,1,LEFTIST'>
