,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.35802877981553916,0.08697070016843735,True,0.21481726788932348,0.035684614872475574,True,-0.06698602977193958,-0.032059366749007445,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.23329617265399646,0.1102549041402809,True,0.279493434565679,0.16442974032997754,True,0.28873288694801547,0.08273571934887697,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.3865833555460885,0.08951197701602258,True,0.4556979375930652,0.1950803055794589,True,0.4235129366939927,-0.2549090627297227,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.23791589884516473,0.11147283778139508,True,0.1156877516396616,-0.0953292643178507,True,0.14843835047944287,0.09501467567043055,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.3349301488596979,0.0028804827936489913,True,0.09470438691894906,0.1993888482835536,True,-0.14552137502179976,-0.04076353717568931,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.08084520834544431,-0.10420967258250739,True,0.12704247025712678,-0.10516819192851568,True,0.016169041669088866,0.12485693731286285,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.06236630358077134,-0.11366920580559993,True,-0.002309863095584124,-0.03552120405200617,True,-0.030028941234231887,0.10183983565452098,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.1085635654924538,0.13466412882519896,True,0.21943699408049172,0.026285110293391062,True,-0.1293585451967058,0.06561959141640825,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.08546493453661257,-0.014692874720895675,True,0.14090164883063153,0.16216970544834805,True,-0.03464794643376185,0.04492058979335285,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,-0.006929589286752371,-0.13568167692225597,True,0.14552137502179976,0.207773417152702,True,0.12242274406595856,0.03966369288584145,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.45042330363890404,0.051589407926684525,True,0.45966275602124057,0.15722770817519147,True,0.3672682321978757,0.18459437436417836,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.47694888936383384,0.1233117684670129,True,0.4285714285714286,0.25043180478651167,True,0.4285714285714286,0.22989369101748963,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,-0.05312685119843485,-0.040265338225396574,True,0.002309863095584124,0.12373229627875756,True,0.2610145298010059,-0.0487219188348735,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.4920008393594183,0.20996491265944148,True,0.4550430298300724,0.472200944328597,True,0.3487893274332026,0.15033882334334026,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.279493434565679,-0.009426426196224127,True,0.13645895905903613,0.1371259047904403,True,0.16212306264252796,0.01287281559563846,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,-0.168620005977641,0.17609143311403228,True,-0.11318329168362205,0.10490484892616443,True,0.011549315477920619,0.15162258717401209,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,-0.20557781550698703,0.14161825757909735,True,0.043888452573108146,0.02475401423871507,True,-0.33958248958125076,0.039670019183873,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.20267119993440927,0.14026743738213265,True,0.2721655269759087,0.3581238665369101,True,-0.06802721088435375,0.19912596969558716,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.3672682321978757,0.1526860503464493,True,0.025408494051425357,0.08687206895772837,True,0.14552137502179976,0.10991539874607632,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.15477197584713284,0.112790461799425,True,0.07040333438087629,0.2640706914296262,True,0.2533248723486645,-0.04003354373552271,1000,random,uniform,SHAP,10,1,LEFTIST'>
