,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.5150994703152596,0.11370284529933486,True,0.5105165173465129,0.5680966584512077,True,0.5104797441240913,0.4066801431248254,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.06698602977193958,0.140391003993832,True,0.0323746371784625,-0.08180392372711709,True,0.09937661883232317,-0.04287748337040189,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.4827613869770819,-0.02338866698869632,True,0.41346549410955813,0.25024567625494154,True,0.4504341185134783,-0.3899127528316581,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.44580357744773585,0.01073385073045939,True,0.45056395780087743,0.35268739213633377,True,0.510528776853445,0.3935977283442053,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.4827613869770819,0.09159881997419814,True,0.4043522698213003,0.36161916393467014,True,0.45510859641572476,0.4693868048085951,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.5150994703152596,0.019274089037204872,True,0.5113029108306006,0.37353145481259803,True,0.5107127755055537,0.6212758340487032,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.48738111316825006,0.12227891774921074,True,0.4966324896430658,0.3241501667140224,True,0.4966324896430658,-0.4119086601037716,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.5012402917417548,0.1263789109400982,True,0.5012643626372351,0.3065337107510335,True,0.49201265253010706,0.41935700679005705,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,-0.32107097028619314,-0.18210952086093843,True,-0.2518113553772284,0.13150301274153334,True,-0.2633686602572284,0.0157677260945002,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.5197191965064278,0.1905510954129244,True,0.5153469953032674,0.4265675207784667,True,0.5198315371888383,0.4885518175450272,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.5104797441240913,0.07085455923195108,True,0.4643047782953191,0.44977275226308316,True,0.4920008393594183,0.42992590545538456,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.5197191965064278,0.16768040915371793,True,0.5152603209722856,0.4860402113249946,True,0.5151613181236491,-0.3456541569174537,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.5197191965064278,-0.03116804649300202,True,0.506273471224611,0.31002557924426716,True,0.404420287794044,-0.31933496199333505,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.5104797441240913,0.0421847721689511,True,0.5153717674327457,0.3735879868833611,True,0.40923898346291376,-0.2539904568639366,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.5012402917417548,0.14806119529778541,True,0.469150084254921,0.6000456303716032,True,0.4920480971483429,0.41002301457536544,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.5061882656148575,0.1959101002461271,True,0.4984205291235146,0.3582577062730223,True,0.530074158969136,0.4846319315784724,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.4781416607859135,-0.044581221200064185,True,0.41347542160980827,0.27563586124548684,True,0.3949865893448851,-0.40300532327097177,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.45966275602124057,0.022508488218629878,True,0.4735901637828608,0.4317134357805318,True,0.43663751568961545,-0.5699533941414826,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.48758016611229255,0.16133240766119952,True,0.48526394554999147,0.484127371190584,True,0.44855831165921967,0.41121054484920133,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.5197815990036818,-0.21457049779024076,True,0.5217651700268807,0.40011525919405,True,0.48469705789529116,0.5480555304471015,1000,random,uniform,SHAP,10,1,LEFTIST'>
