,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.08533422983331443,0.006155090818160271,True,-0.20173837902631056,-0.08991282331970964,True,-0.18632019172852746,-0.037152409007472076,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.02583743565266571,-0.004444873206675484,True,-0.1307239774099555,0.16712071883388957,True,0.12985952788997784,0.014275189404050948,50,NG,dtw,500,1,NativeGuideCF'>
2,False,0.19512078080684292,-0.05570281349697483,True,0.06564856198940544,0.021688658679076437,True,0.061806656386514114,0.13991264520211902,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.038752431041927216,0.12104267363810768,True,0.06189824487366069,0.047022847587881236,True,-0.22675214297395327,-0.33623135657495967,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.1156211036636838,0.005468732609341671,True,-0.02027092054261511,0.2343993934523413,True,0.1878182448379741,-0.2024596410556729,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.08476407793114307,0.16147654916032078,True,0.023100012172736443,0.1344445130178725,True,-0.010469444186396145,0.01783884116993011,50,NG,dtw,500,1,NativeGuideCF'>
6,False,-0.31540272422969073,0.2306709754709605,True,-0.08284904816449162,0.12303160575895994,True,0.08966908575252512,0.09838567383800724,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.076466775724083,0.03007429412104989,True,0.05571018779056741,-0.06375412798828928,True,-0.09078138572571595,0.05853831599466738,50,NG,dtw,500,1,NativeGuideCF'>
8,False,0.2491776513959855,-0.11496508421665005,True,0.06549977192216694,-0.17424697811386705,True,-0.1909289539314778,0.12819755380952763,50,NG,dtw,500,1,NativeGuideCF'>
9,False,0.1161724104903315,0.08579260203504153,True,0.10647136587724884,0.166374345332526,True,0.05014409221902018,0.2384178434291223,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.043709024316330204,0.08992865305111597,True,0.03679243145748235,-0.14317591994441933,True,-0.02675376543318234,0.07970688371806559,50,NG,dtw,500,1,NativeGuideCF'>
11,False,0.013013517735269237,-0.16680886916880883,True,0.004417873179500996,0.05905637738191177,True,0.1839179812770523,-0.2115157782161448,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.08933932442678481,-0.09255082823776307,True,-0.059079230669325446,-0.057799177463161856,True,-0.024544298269939268,0.03475926830909633,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.26425547395137206,-0.13338213698369317,True,0.21312926259906131,0.0857953984587272,True,0.008993627002851605,-0.01687878559558768,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.03664217468757596,0.24573802595752403,True,0.0313595544836004,0.002368500476986996,True,0.001969165746121704,-0.0030222155854070093,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.17483793517406962,-0.08046034528469963,True,0.036638655462184866,0.10036472674390237,True,0.2975341545672627,-0.15134427929352298,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.09700669464193981,0.11831946359537338,True,-0.02647384286662151,0.12463432801028893,True,0.16946549133558836,-0.11213257335293997,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.16586232567387432,0.05324596590946388,True,0.05643069856019094,-0.0009245422077042483,True,-0.1341853174906144,-0.061906540547280994,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.17975315839527764,0.023335362780996474,True,0.23120332355440326,0.16934557932004185,True,-0.14121037480265222,-0.038133210274139455,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.08500420279780356,0.07428599111000242,True,0.06982831122486234,-0.09662324537401765,True,-0.08058590525125103,0.05466539355482809,50,NG,dtw,500,1,NativeGuideCF'>
