,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.15361344537815122,0.13271933627898028,True,-0.016758703481392558,0.2209560966827124,True,-0.20912364945978393,0.11013622988936958,50,NG,dtw,500,1,NativeGuideCF'>
1,False,0.05421124108842423,0.06378289064609009,True,0.046089166847339394,0.1300761484418915,True,-0.04892468389008498,0.08030403716791558,50,NG,dtw,500,1,NativeGuideCF'>
2,False,0.11018251998808119,0.042420087968016044,True,-0.10115274066909283,-0.1364488257131651,True,0.19510555464272936,0.007664869718744509,50,NG,dtw,500,1,NativeGuideCF'>
3,False,0.23006002400960382,-0.011414292171298062,True,0.026637199097816436,0.042999906815099485,True,0.1490353984538266,0.1739203419086377,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.0519262206316752,0.11718099857652153,True,-0.014554713091024593,0.021980205378450798,True,-0.09117110708503194,-0.075968003039868,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.26308586306445525,-0.0412506963760019,True,-0.14201640087993603,0.19112830758384114,True,-0.17796998481243842,0.010645196456545922,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.07063795051136919,0.07306645562990773,True,0.032173641633322474,-0.04685637668468401,True,-0.033326130288844465,0.029400916233528845,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.15952746848974142,-0.00340338818844578,True,-0.1826738380899989,0.08252827775676645,True,-0.10348636200944997,0.054341580516819206,50,NG,dtw,500,1,NativeGuideCF'>
8,False,0.02608069239473761,-0.03422878302837207,True,-0.14135447093501433,0.12752165472798738,True,0.01729106678104151,0.2042343861443447,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.1970890686880327,0.05985883832965749,True,-0.09049861209072718,-0.09155965459762204,True,-0.3531079073667386,-0.04811829453634549,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.057868703143550505,0.026577465957978382,True,0.015472960331869812,-0.11554459556297392,True,-0.051455955606462295,0.17450153910039576,50,NG,dtw,500,1,NativeGuideCF'>
11,False,,-0.17869942714507905,True,,-0.18966918046068731,True,,-0.17637280142662684,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.03126350684352812,-0.044226612836426815,True,-0.06391970446810434,-0.2304356775136336,True,0.07121932511359785,0.10006921457119386,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.27441469761957593,0.13281596875941215,True,-0.09965181966409174,0.17654017569562688,True,-0.22667787412747611,0.026435827817671367,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.07958884977160346,-0.045258395693032756,True,0.018156056254475625,-0.035142241710653964,True,-0.07560220249879533,0.1783957090489833,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.11347211220827015,0.16662375827966655,True,-0.014790271079198987,0.11121886696981884,True,-0.1516002785617896,-0.1205381425678266,50,NG,dtw,500,1,NativeGuideCF'>
16,False,0.3250384623559261,0.08369008986632555,True,0.2502251537621707,0.21730204989304988,True,-0.007359144049841884,-0.2121115698477547,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.24327775034539312,0.024287008945651535,True,-0.0599783943957034,0.1390435181762174,True,-0.039168582878604384,0.10911842360262154,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.1704651948336878,0.11107174703768219,True,0.1974110878462826,-0.007966902178338725,True,0.06695646142523551,0.09303381702699694,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.37046818727490993,0.1445343872256826,True,-0.3236974789915966,0.17957062863281223,True,-0.25512605042016806,0.09704407382041753,50,NG,dtw,500,1,NativeGuideCF'>
