,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.168620005977641,0.2589418342676026,True,0.08084520834544431,0.23748316632756583,True,0.45966275602124057,0.14442653141940692,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.38574713696254864,0.11392574263336751,True,0.3349301488596979,-0.07318482342411736,True,0.09932411311011732,0.08012391531937288,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.06236630358077134,-0.14218886328665434,True,-0.030028220242593606,0.19005183458861374,True,0.09008466072778082,-0.12985329244449914,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.11318329168362205,0.25867924558608524,True,0.025408494051425357,0.08032427851124767,True,0.011549315477920619,-0.0042341036806389145,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.06698602977193958,0.0653938539227517,True,0.025408494051425357,0.049948815895494075,True,-0.27025398218334246,-0.18606886188482083,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.29335261313918365,-0.1424242385098739,True,0.3072117917126884,0.2531438323069891,True,0.41808522030072637,-0.04248848076106869,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.22867644646282823,0.06532276127752608,True,0.06236630358077134,0.11438742896627414,True,-0.07622548215427606,-0.08292374761132563,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.4827613869770819,0.12615364056645,True,0.09932411311011732,0.23458264450841612,True,0.28411316075684717,0.18624110944691652,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,-0.15938055359530454,-0.047461010826070515,True,-0.1917186369334823,-0.05201525031860884,True,-0.05774657738960309,0.10391641308947394,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.025408494051425357,0.21807693682428894,True,-0.07622548215427606,-0.10765506762809288,True,-0.05774657738960309,-0.0010919768038131963,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.025408494051425357,0.2779811389525185,True,0.016169041669088866,0.23044499808570246,True,-0.07160575596310784,0.02251248070833297,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.09932411311011732,-0.06373092337102823,True,0.14090164883063153,0.202168448590752,True,0.08084520834544431,-0.18938157496501482,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.20095808931581877,0.25054916664477234,True,0.26563425599217416,0.09278993281020108,True,0.168620005977641,0.09677972200631477,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.3349301488596979,0.12171049254053154,True,0.22867644646282823,0.05570073344512759,True,-0.002309863095584124,0.10169008607843268,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.011549315477920619,0.24662758197895795,True,-0.07160575596310784,0.26716840034850337,True,-0.1178030178747903,0.134484856857221,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,-0.17323973216880928,0.18204011047856097,True,-0.002309863095584124,0.08206839162255983,True,-0.17785945835997752,0.06062271811261303,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,-0.279493434565679,0.04859751656679637,True,-0.006929589286752371,-0.12511195975829867,True,-0.030028220242593606,0.22200317792050817,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.43194439887423114,0.023160364221675465,True,0.3903668631537169,0.259645565314696,True,0.31645124409502495,0.24209294272963527,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,-0.016169041669088866,-0.13809157187722232,True,0.03464794643376185,0.08154063306078566,True,0.11318329168362205,-0.04080036539364658,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,-0.0392676726249301,-0.09456771791152796,True,-0.17323973216880928,-0.25499473497897024,True,0.17785945835997752,-0.23742049841683044,1000,random,uniform,SHAP,10,1,LEFTIST'>
