,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,0.08489116116608801,-0.12630635036452378,True,-0.0841530950857327,-0.03495955477107804,True,0.13350497392793773,0.021424127979054196,authentic_opposing_information,100,TSEvo'>
1,True,0.003985594237695078,-0.059032542132728134,True,0.03559077912431044,-0.25995231749278563,True,0.0407933080716476,0.19977355827237342,authentic_opposing_information,100,TSEvo'>
2,False,0.19304319364863357,0.17844757162708655,True,,0.059993002910629964,True,0.15246413033019984,0.06118443604586177,authentic_opposing_information,100,TSEvo'>
3,False,0.19328195160316855,0.08144389287806786,True,0.013019771228054602,0.20730144779071677,True,-0.13697592213420143,-0.2005475936848492,authentic_opposing_information,100,TSEvo'>
4,False,0.25618247298919566,0.021238654525561722,True,0.1483313325330132,-0.17815933328266378,True,0.2021657183228173,0.09098027620680942,authentic_opposing_information,100,TSEvo'>
5,False,-0.15694752598170664,-0.2377141658438329,True,,-0.14124396316497606,True,-0.1321751433661776,-0.0006522554236563921,authentic_opposing_information,100,TSEvo'>
6,True,-0.35070323890761834,-0.22730333552688775,True,-0.1930617367727961,-0.20889701724048768,True,0.06520253527638022,0.2801124729129498,authentic_opposing_information,100,TSEvo'>
7,False,0.06525810324129651,-0.2762503431971008,True,0.08148859543817527,-0.17576289769236159,True,-0.4094701139069464,-0.2387186345973806,authentic_opposing_information,100,TSEvo'>
8,False,,0.28867159551809274,True,,0.2919896960856725,True,,-0.030390499202919325,authentic_opposing_information,100,TSEvo'>
9,False,-0.14502267018983975,-0.10877756104394655,True,-0.02871450309334906,-0.33215272820960884,True,0.1373904950937992,0.04015893685411871,authentic_opposing_information,100,TSEvo'>
10,False,-0.10094523078352524,-0.005529185864124538,True,,0.1385980560894734,True,-0.20331168256437657,0.1664561794041013,authentic_opposing_information,100,TSEvo'>
11,False,-0.21029630793826362,0.0896426340821641,True,-0.2857897530350781,-0.033046486175897324,True,-0.20696456201265478,-0.00410585775289416,authentic_opposing_information,100,TSEvo'>
12,False,-0.21523092083678644,-0.21674267335407413,True,-0.18905353814184142,0.008794135311977636,True,-0.3523139487475627,0.049421881420632856,authentic_opposing_information,100,TSEvo'>
13,False,-0.1681160937144383,-0.0024355509334838942,True,0.14929081735997576,-0.054411985651934114,True,-0.2640488024744012,-0.08076260403599703,authentic_opposing_information,100,TSEvo'>
14,True,-0.014869125459811538,0.04129741667911283,True,,0.09649029072848744,True,-0.014869125459811538,0.2765796756028655,authentic_opposing_information,100,TSEvo'>
15,False,0.01949626642258048,-0.062227199177335706,True,-0.10814185217648088,-0.26444814894801394,True,0.08698993987077339,-0.12413875544309527,authentic_opposing_information,100,TSEvo'>
16,False,0.11179146094149832,-0.017330711482031615,True,0.013576664168695109,0.1677054567859015,True,0.16077242409011236,-0.10915904554343529,authentic_opposing_information,100,TSEvo'>
17,False,,-0.1432130258932831,True,,-0.15438695168471683,True,,0.03813181144371159,authentic_opposing_information,100,TSEvo'>
18,False,-0.192124849939976,0.09180394157711647,True,-0.11001200480192078,-0.09007812791614342,True,-0.0696942794318628,-0.10546042749955074,authentic_opposing_information,100,TSEvo'>
19,False,0.06713246418415643,-0.04988806106922788,True,-0.025882974388598226,0.21898106156521907,True,0.16518168449442303,-0.2348031971024959,authentic_opposing_information,100,TSEvo'>
