,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,-0.536877212228504,-0.16680489231687887,True,-0.1084223404728807,-0.16749302226920176,True,-0.17402051317183753,-0.02205035093082792,DL,True,Saliency_PTY'>
1,False,-0.18863253402623115,-0.0927801940067701,True,-0.38220362562345944,0.005155397509664232,True,-0.17829720220239179,-0.19956013557737962,DL,True,Saliency_PTY'>
2,False,-0.004480340889152049,-0.1844011239925302,True,0.21885545213082028,-0.09149834188877178,True,0.1756836209137833,0.14909957779493335,DL,True,Saliency_PTY'>
3,False,-0.5250144914651811,0.1025263525970099,True,-0.21403810338630924,-0.09361958169217681,True,-0.2196183460282113,-0.12092677377469968,DL,True,Saliency_PTY'>
4,False,-0.032024254764507265,0.14962055802570884,True,0.15565214477618614,-0.05205406487989586,True,-0.051014790578754014,0.10315387649522274,DL,True,Saliency_PTY'>
5,False,-0.12494041524976283,-0.0247977604077318,True,-0.042723358146906705,-0.20929583006629915,True,-0.10837344938849088,0.01874756333635232,DL,True,Saliency_PTY'>
6,False,0.2294138187104447,0.04909760711779137,True,0.09648009583178603,-0.2946975042906784,True,0.33252854026602485,-0.03881643701589382,DL,True,Saliency_PTY'>
7,False,0.15100785315028384,0.0596370783498903,True,0.07227268857935457,-0.1659161542143589,True,-0.008706116955056822,-0.036728333830974,DL,True,Saliency_PTY'>
8,False,-0.17493694653552777,-0.004781742646577422,True,-0.20018977700165747,0.3240697630272344,True,-0.13939969721020806,-0.11124079476583053,DL,True,Saliency_PTY'>
9,False,-0.5689014669930114,0.15765496055648842,True,-0.2575177751969439,-0.4804537158623835,True,-0.2860290354006388,0.037800839773875876,DL,True,Saliency_PTY'>
10,False,-0.38827159077573653,0.029282355393414974,True,-0.13405120940045265,-0.08089327756253382,True,-0.36537070734854893,-0.021212972805760913,DL,True,Saliency_PTY'>
11,False,0.14362547327611286,0.018849542714272263,True,-0.11312860745108926,0.3057289446147155,True,0.07667492476207938,0.4004041962432539,DL,True,Saliency_PTY'>
12,False,-0.4328111124850178,0.05268736945932616,True,-0.25324108616638974,-0.08321086174096018,True,-0.5530675349870308,0.07112555828020288,DL,True,Saliency_PTY'>
13,False,-0.259096077101077,0.04826135264143832,True,0.16580844572639744,-0.316108163717657,True,0.04225978998940448,0.08253099541401507,DL,True,Saliency_PTY'>
14,False,-0.15884844970629994,-0.048600994591348826,True,-0.19061813964755991,-0.15064631218606836,True,0.13476661742710766,0.0458046955536043,DL,True,Saliency_PTY'>
15,False,-0.3561361877229385,-0.192071966210499,True,-0.21688922940667876,-0.21183344011121064,True,-0.07137997643853607,-0.09322536706894667,DL,True,Saliency_PTY'>
16,False,-0.3499757190003544,0.03213518713999956,True,-0.1786026799902885,-0.2982874175251317,True,-0.02520191750148028,-0.1487828615066661,DL,True,Saliency_PTY'>
17,False,-0.3768577643352667,0.136672240111011,True,-0.29111135873241034,-0.026676529743784715,True,-0.058397170452925015,-0.0977067536791767,DL,True,Saliency_PTY'>
18,False,-0.08298813237861183,0.06010838989373327,True,0.1472473646377804,0.11851387083898754,True,0.02285992112760534,0.14155339429700659,DL,True,Saliency_PTY'>
19,False,-0.3696281233550441,-0.011234909525371675,True,-0.4126594863935673,-0.03800062365704074,True,-0.014815672712991435,-0.022655639731382685,DL,True,Saliency_PTY'>
