,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,-0.18521008403361344,-0.0016134803104386225,True,-0.022905162064825933,-0.016117472886734558,True,-0.07841536614645858,0.15965456274534826,authentic_opposing_information,100,TSEvo'>
1,False,-0.1581279401694016,-0.23950560910750704,True,-0.02785399372013493,0.1009904075014645,True,0.13282362117667107,-0.02153378696193645,authentic_opposing_information,100,TSEvo'>
2,False,0.36974229403653175,0.04583465979633746,True,0.2557832605834843,0.10407456954402725,True,0.03266953741487027,0.08438615039393912,authentic_opposing_information,100,TSEvo'>
3,False,0.24711277588817523,0.016203324037866573,True,0.10934236119264963,0.022274976813254056,True,0.17311340013153356,0.002087184460644305,authentic_opposing_information,100,TSEvo'>
4,False,-0.05791811783850344,-0.007617043574652315,True,-0.17092088008891684,-0.10583746044641117,True,-0.0530675955319621,0.08047577184828948,authentic_opposing_information,100,TSEvo'>
5,False,-0.05174651318938542,0.1307271651068971,True,0.1341949965997711,-0.13283547000331788,True,0.10997935811560189,-0.09537592117790016,authentic_opposing_information,100,TSEvo'>
6,False,0.03135654261704682,0.011382381862349725,True,0.1735894357743097,-0.03659303490327924,True,-0.13085234093637454,0.07683685887592623,authentic_opposing_information,100,TSEvo'>
7,False,0.20615140825649753,0.1150913861288944,True,0.3606329084570921,-0.053964012265573666,True,0.06818891211838493,0.008044353599130784,authentic_opposing_information,100,TSEvo'>
8,False,-0.15803500688845407,0.005033949944714469,True,-0.2974861342066159,0.0572429099055628,True,0.02977262360098497,-0.024650366493145053,authentic_opposing_information,100,TSEvo'>
9,False,0.00552220888355342,0.12338882884285308,True,-0.1307563025210084,0.008882576998159083,True,-0.10876350540216086,0.10740393960320144,authentic_opposing_information,100,TSEvo'>
10,False,0.21855640498448,-0.016208247944889558,True,0.2353647419971295,-0.01886306988102768,True,0.0692023246720799,0.03565754948752528,authentic_opposing_information,100,TSEvo'>
11,False,-0.09511000633738845,-0.15801234555877644,True,-0.08603132391427407,-0.09155962645443444,True,-0.09434144062961154,0.03652602755353099,authentic_opposing_information,100,TSEvo'>
12,False,-0.14969024705265305,-0.09637539549281005,True,0.05613984562224941,-0.17237490958004614,True,-0.014167026910661743,0.20444474869951224,authentic_opposing_information,100,TSEvo'>
13,False,-0.014550518649124518,0.08580425697595194,True,-0.12817249745573023,-0.0597504425798072,True,-0.11640414919299615,0.2783935646110109,authentic_opposing_information,100,TSEvo'>
14,False,0.1532985315927919,0.1390846421533091,True,0.044316247415468926,-0.2557048952999902,True,-0.3672606532276511,-0.10964421995441241,authentic_opposing_information,100,TSEvo'>
15,False,-0.15517986934462172,-0.0388850487538971,True,-0.01935545878857398,0.03808125450069089,True,-0.16584218163013886,-0.24354296502504652,authentic_opposing_information,100,TSEvo'>
16,False,0.03817527010804322,-0.09099782661809237,True,-0.1291236494597839,0.039574421394124225,True,0.20969987995198078,-0.09914098207089422,authentic_opposing_information,100,TSEvo'>
17,False,0.16236853554219444,-0.03485496243574165,True,-0.00014407146010842452,0.16762455390368863,True,0.026461124839913967,-0.06518326064621931,authentic_opposing_information,100,TSEvo'>
18,False,-0.094080922757569,-0.04224129243692099,True,-0.12904310334333227,0.01115915036282875,True,-0.16222835991580814,0.07068949980182955,authentic_opposing_information,100,TSEvo'>
19,False,0.021561659648372634,0.17643227022198538,True,0.028092585510685955,0.10078927161928544,True,-0.03126200541445565,-0.1034843900052197,authentic_opposing_information,100,TSEvo'>
