,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.11979784531462548,0.15722342621769575,True,,0.3555603566527785,True,-0.18936677094988202,-0.21385389954354772,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.20557781550698703,-0.1060719853019789,True,0.1085635654924538,-0.11013468585696777,True,-0.05356592355095377,0.09351544580938573,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.18709891074231402,0.03635260850397909,True,0.07160575596310784,0.060432394880963934,True,0.17668244650764597,0.012853631538619499,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.3872239341645864,0.33337311216769466,True,,0.3150547874838479,True,0.0768819771553309,-0.019567655151984255,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,-0.17336464967008017,0.15935018683422958,True,-0.06628946254387068,0.2183184404562945,True,-0.09344299815065943,0.14742427361201693,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.13166219644829505,0.2755919854180721,True,0.3256906964773615,0.20792592859696132,True,-0.1308532656167859,-0.13375487314365017,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.353409053624371,0.07779565643453312,True,0.22868193709145823,0.32546459342582096,True,-0.011880842448510736,0.23291497771715958,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.2708833784678186,0.08340415458344407,True,0.16201014938346855,-0.07400337534165428,True,0.42679245554000966,-0.19781038678418825,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.10856617215453067,0.0061155870180924716,True,0.19665795412847048,-0.02299210528248515,True,-0.12002019668452066,-0.06917042165253295,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,-0.08416745106420598,0.2120160634422999,True,,0.10106581209649934,True,0.07267997679553033,-0.022943504825943404,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.32127931013911043,0.0857115402698297,True,0.39153415477911635,0.16498217566761278,True,0.3756692848444796,0.157021502783634,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.23791589884516473,0.060671532834648476,True,0.1917186369334823,-0.012101110442365157,True,0.20381639105947724,-0.0024672508490936364,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,-0.06802721088435375,0.028597758844242278,True,-0.06802721088435375,0.12576367651963877,True,0.19164850557096683,-0.22076558243962652,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.4827613869770819,0.15880113048676917,True,0.44580357744773585,0.010143391647726369,True,-0.007137578742983718,0.16925865196535078,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.024139796845940788,0.2615426190613293,True,,0.2644059324746075,True,-0.1048796436451446,0.0004022651952303299,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.2517750774186695,0.011719337513382427,True,0.11318329168362205,-0.03488681974780656,True,0.43115110262426365,-0.10167757447843391,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.17573375583870185,0.23528372498076497,True,0.3463589287749737,0.1567651593804763,True,0.18428241558478178,-0.09804424245453695,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.29335261313918365,-0.0761816070488925,True,0.11318600926748941,0.18856323637410952,True,-0.0047035913342165754,0.022121574853482134,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.3672682321978757,-0.14147754419724917,True,0.35803737625430326,0.165781873652699,True,0.4440704884623371,0.17865367749063932,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.03445545635305143,0.10812724863825489,True,-0.04761904761904762,0.13082268219436372,True,0.21862559631735798,0.006544721450813796,1000,random,uniform,SHAP,10,1,LEFTIST'>
