,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,0.2692436974789916,-0.07201756011021794,True,0.29959183673469386,-0.0002197439267776491,True,-0.09406962785114045,-0.2653751264721149,SG,False,Saliency_PTY'>
1,False,-0.02559423769507803,-0.07727607711740578,True,-0.0792797118847539,0.11593448497905157,True,0.015222088835534215,0.026071825874599115,SG,False,Saliency_PTY'>
2,False,0.41733493397358934,-0.005537970417540772,True,0.06612244897959184,-0.0273838303852558,True,0.476782713085234,-0.20805534201450485,SG,False,Saliency_PTY'>
3,False,0.33906362545018,0.24447104997873578,True,0.27894357743097237,0.27877405772257496,True,0.22084033613445375,0.18858239974346883,SG,False,Saliency_PTY'>
4,False,0.21834333733493394,0.1059541378163191,True,-0.12153661464585833,0.04500730458495556,True,0.24869147659063626,-0.2584903033265486,SG,False,Saliency_PTY'>
5,False,0.26319327731092435,0.14726337155027455,True,0.1371908763505402,0.12828521865271136,True,0.09272509003601441,0.026266434334405064,SG,False,Saliency_PTY'>
6,False,0.09983193277310923,-0.0064081013180955874,True,0.1183673469387755,-0.1178789005727991,True,0.07611044417767106,-0.09119759541559988,SG,False,Saliency_PTY'>
7,False,-0.2355342136854742,0.01674818322723818,True,-0.2539735894357743,-0.04938998704414513,True,0.033661464585834334,0.17099748420979827,SG,False,Saliency_PTY'>
8,False,0.06352941176470588,0.0314301969618942,True,0.07505402160864347,0.10557590594866478,True,0.2512845138055222,0.07904284346536809,SG,False,Saliency_PTY'>
9,False,0.37181272509003604,0.09810187944494274,True,0.1721488595438175,0.16928984679984854,True,-0.08869147659063625,-0.13658085620715812,SG,False,Saliency_PTY'>
10,False,-0.017911164465786316,0.06342642070834506,True,-0.09051620648259305,-0.007184586869421006,True,0.06900360144057623,0.108206921838074,SG,False,Saliency_PTY'>
11,False,-0.024057623049219684,0.07593430244489938,True,-0.08475390156062423,0.008206126783559416,True,0.08244897959183674,-0.0865300897828195,SG,False,Saliency_PTY'>
12,False,0.0025450180072028807,-0.08239225353258596,True,0.0168547418967587,0.236150930477755,True,0.10271308523409363,-0.0018415196141007891,SG,False,Saliency_PTY'>
13,False,0.09512605042016806,0.030436236509920937,True,0.007347115178952742,0.13434742556132315,True,0.184921968787515,0.32057906276820414,SG,False,Saliency_PTY'>
14,False,-0.0346218487394958,-0.1523351195473528,True,-0.10012004801920767,0.042982961347211274,True,0.05594237695078031,-0.07224701933621674,SG,False,Saliency_PTY'>
15,False,-0.04230492196878751,-0.015402049182458336,True,-0.16235294117647062,0.049238368629836556,True,-0.22573829531812722,0.012414648694984655,SG,False,Saliency_PTY'>
16,False,-0.08533013205282113,-0.08984776094096592,True,-0.1793517406962785,0.11075593400136051,True,0.16581032412965185,0.07023157102883135,SG,False,Saliency_PTY'>
17,False,0.08734693877551021,-0.06410244375200971,True,0.2200720288115246,0.041045431171848626,True,0.024057623049219684,0.0719090395004522,SG,False,Saliency_PTY'>
18,False,0.21498199279711883,0.060530233035635816,True,0.18981992797118846,0.1779979087189519,True,0.012148859543817525,0.10467954876989505,SG,False,Saliency_PTY'>
19,False,0.15649459783913564,-0.15808170302495178,True,0.2901800720288115,-0.02691007750872023,True,-0.09570228091236495,-0.024388124025308003,SG,False,Saliency_PTY'>
