,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,0.14498391268911118,0.11754752902163385,True,0.15700117671361538,-0.277182841784257,True,0.16061093638309645,0.48946747708040994,authentic_opposing_information,100,TSEvo'>
1,False,0.07010972654425493,-0.0046876172079173065,True,-0.010384122496119818,-0.05869334390341822,True,0.030696067450972756,0.17004528277012898,authentic_opposing_information,100,TSEvo'>
2,False,-0.11476866194573238,0.04239331619636717,True,-0.03001272540421872,0.23252177900183485,True,-0.10963048335653013,-0.03541558494884807,authentic_opposing_information,100,TSEvo'>
3,False,0.23324528274233766,-0.17105686493308025,True,0.1734387414302734,-0.3211727845541227,True,0.14668365506002545,0.26554083803391704,authentic_opposing_information,100,TSEvo'>
4,False,0.00874180486326604,-0.004443677662445451,True,0.03557872487650621,-0.02591272797405714,True,0.0012250780701142333,-0.09747910787352974,authentic_opposing_information,100,TSEvo'>
5,False,-0.005669670692254635,-0.1330034687561082,True,0.0445401834855423,-0.41220986446117597,True,-0.02811824161951074,-0.05422201162244173,authentic_opposing_information,100,TSEvo'>
6,False,0.18927691285281903,-0.12592120487173739,True,0.16304728859630777,-0.15529515964801732,True,0.022473191626668686,-0.2577745250009564,authentic_opposing_information,100,TSEvo'>
7,False,-0.05518864718622352,-0.0801833743477196,True,-0.043615054937292314,-0.17555962535187367,True,-0.04753326657420577,-0.2059303521447924,authentic_opposing_information,100,TSEvo'>
8,False,-0.010996398559423769,-0.006687660611155933,True,0.03981365904353238,-0.0018528957926412662,True,-0.08269701810223566,-0.1541233698212895,authentic_opposing_information,100,TSEvo'>
9,False,0.16838467872933904,0.2145124884413237,True,0.16385009827874086,0.053883961143489895,True,0.1113594510434979,-0.2384639380072141,authentic_opposing_information,100,TSEvo'>
10,False,0.10300120048019207,0.1554436370717092,True,0.08451786410052525,-0.14737524398881469,True,0.1632172869147659,0.18361300359201355,authentic_opposing_information,100,TSEvo'>
11,False,-0.008067420588653992,-0.04219280411700557,True,-0.056489578674365715,-0.09586793398246318,True,-0.09537080513088302,-0.19636790448635094,authentic_opposing_information,100,TSEvo'>
12,False,0.13248499399759903,0.05492511024996134,True,0.14912538617806287,0.3884319922370583,True,0.028339498751245737,0.13956212677113616,authentic_opposing_information,100,TSEvo'>
13,False,-0.08062618552589317,-0.06062090731161066,True,-0.13150120586560546,0.09585303204120829,True,-0.1246936543456489,0.22569862674812863,authentic_opposing_information,100,TSEvo'>
14,False,0.20860251934705726,-0.02814535853808657,True,0.2159934717542545,0.20367011729388568,True,0.16737929397168586,-0.24102738576101077,authentic_opposing_information,100,TSEvo'>
15,False,0.0286352626273545,-0.14631452752591306,True,0.014595132291305034,0.09097096171737061,True,-0.09345374863172148,-0.29697408928269126,authentic_opposing_information,100,TSEvo'>
16,False,-0.051717928416549694,0.15190167949824865,True,-0.0656454091432962,0.10860202159138498,True,0.009508031408056491,0.22320598466024827,authentic_opposing_information,100,TSEvo'>
17,False,-0.11433647869991163,-0.17247030248139833,True,-0.05852124048618855,-0.10973571108041516,True,-0.025551126531977934,-0.15507210056316165,authentic_opposing_information,100,TSEvo'>
18,False,0.09503685742408773,0.19626686830977186,True,0.11974984423138128,0.3397991979100156,True,-0.06835008958106198,0.33484521958037355,authentic_opposing_information,100,TSEvo'>
19,False,0.14895763556738698,-0.08701385861757173,True,0.10538695517260069,-0.13171762086317237,True,0.13861441875546687,0.2855376707598229,authentic_opposing_information,100,TSEvo'>
