,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,0.31332533013205277,-0.1666652208314276,True,0.5387274909963985,-0.3388178381341352,True,0.10040816326530612,0.07491858246834061,GRAD,False,Saliency_PTY'>
1,False,0.33925570228091234,0.014275181787213263,True,0.19654261704681872,0.094538137276416,True,-0.03654261704681872,0.048392414739263055,GRAD,False,Saliency_PTY'>
2,False,0.010228091236494596,-0.15976568455221068,True,0.21027611044417766,-0.1308949332902605,True,-0.1261109922139313,0.03778833591745436,GRAD,False,Saliency_PTY'>
3,False,0.18232893157262903,0.1404247926132536,True,0.10573140941533997,0.1816362036444556,True,0.22115797785333677,0.11599990019715191,GRAD,False,Saliency_PTY'>
4,False,0.3222569027611044,-0.010430070099605603,True,0.20211284513805522,0.02747916619297245,True,0.07755102040816325,-0.02530059318482118,GRAD,False,Saliency_PTY'>
5,False,0.28345738295318124,-0.04066360231766016,True,0.08427370948379351,-0.0259180949678348,True,0.20802919732015648,-0.01642678050585583,GRAD,False,Saliency_PTY'>
6,False,0.20076830732292916,0.13769441160857934,True,0.1735894357743097,-0.03395656446930584,True,0.17195678271308523,-0.04787258052752206,GRAD,False,Saliency_PTY'>
7,False,0.4063865546218487,0.15119026717616452,True,0.569939975990396,-0.021144588097644183,True,0.36950780312124853,-0.03999220611956764,GRAD,False,Saliency_PTY'>
8,False,0.2786554621848739,0.12220344531072726,True,0.25195678271308525,-0.12535324825958138,True,0.45334933973589436,-0.17577307880523824,GRAD,False,Saliency_PTY'>
9,False,0.2351500600240096,0.003632053309130949,True,0.3112124849939976,0.010986324144067692,True,0.17474189675870347,0.04415745646953944,GRAD,False,Saliency_PTY'>
10,False,0.4168547418967587,9.805059525642154e-05,True,0.40701508842448314,-0.060811360964193414,True,0.2751660176315248,-0.280364972169025,GRAD,False,Saliency_PTY'>
11,False,,0.28302803498126117,True,,0.35989619317053656,True,,0.04308814056800923,GRAD,False,Saliency_PTY'>
12,False,0.08158463385354141,0.028600680316043372,True,0.23130852340936373,0.08459789528696737,True,0.053829531812725095,0.09460995915850437,GRAD,False,Saliency_PTY'>
13,False,0.09512605042016806,0.1009303788314671,True,0.05815126050420167,-0.06093485052780281,True,0.19596638655462184,-0.07567798108023704,GRAD,False,Saliency_PTY'>
14,False,0.032220888355342134,0.012490177493742843,True,0.1832893157262905,-0.049739136449085536,True,0.24471175785583774,-0.025306968073870915,GRAD,False,Saliency_PTY'>
15,False,0.1745498199279712,0.1270703543505184,True,0.3999519807923169,-0.15993464598331625,True,0.1483313325330132,0.11929457273188979,GRAD,False,Saliency_PTY'>
16,False,0.43834832260775924,-0.026116348264890964,True,0.13881139388500094,0.07941725514651721,True,-0.016945008841375446,-0.07672582321157623,GRAD,False,Saliency_PTY'>
17,False,0.2673229291716686,0.0006555332590995398,True,0.23543817527010802,0.1712686107371562,True,0.13536614645858341,0.0928410025981606,GRAD,False,Saliency_PTY'>
18,False,0.5249939975990395,-0.19423033854058094,True,0.5175990396158463,0.06216322594995299,True,0.42156062424969987,-0.019098160634560355,GRAD,False,Saliency_PTY'>
19,False,0.5982713085234094,0.07189942915080506,True,0.36873949579831933,-0.1273467549357419,True,0.09310924369747899,-0.24850960010619957,GRAD,False,Saliency_PTY'>
