,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,-0.08049339711078853,-0.05288829412949345,True,-0.15024415868054203,0.06715131423174789,True,-0.16057949050438142,-0.14720675955508117,GRAD,True,Saliency_PTY'>
1,False,-0.24870983231258822,0.21403593968183454,True,-0.38189814783556275,-0.033670444595086876,True,-0.2599106845354683,-0.014031746799655987,GRAD,True,Saliency_PTY'>
2,False,-0.016699452405021274,-0.03215367132639129,True,0.12453311153256719,-0.09044247158149525,True,0.1574228866961152,-0.05702747983924038,GRAD,True,Saliency_PTY'>
3,False,0.00045821668184509596,-0.05440299257575504,True,-0.12555137082555629,-0.27698146201243856,True,0.18109741525811182,-0.06647763680822084,GRAD,True,Saliency_PTY'>
4,False,-0.3164749882610129,0.1334745157027978,True,-0.48570968275580173,-0.03019248079376694,True,-0.3304251405749636,0.1895669217943604,GRAD,True,Saliency_PTY'>
5,False,-0.30328853041680404,0.061729179718521994,True,-0.2934623282394592,0.03379689613620413,True,-0.1264678041892465,-0.07754122327290841,GRAD,True,Saliency_PTY'>
6,False,-0.08660295286872313,-0.22330096521764373,True,-0.0951563309298316,-0.05437567733025873,True,0.003309342702214582,0.06672403699707297,GRAD,True,Saliency_PTY'>
7,False,-0.4958922756856927,0.05926967002022386,True,-0.4114276673322467,0.09124818616448407,True,-0.2508990897925148,-0.0467056360231182,GRAD,True,Saliency_PTY'>
8,False,-0.364027697243604,0.02821702576192964,True,-0.3724283364107641,0.16307409923166916,True,-0.33347991845393093,0.13389478303095487,GRAD,True,Saliency_PTY'>
9,False,-0.2263152530762311,0.07133224233061307,True,-0.12925277611589042,0.09068312596471385,True,-0.1728290898407054,0.12739790395669667,GRAD,True,Saliency_PTY'>
10,False,-0.41789361384272755,0.030004364296791573,True,-0.31184190847791254,0.12477116663334843,True,-0.3970192983364509,0.09195470153090936,GRAD,True,Saliency_PTY'>
11,False,-0.07519844878724519,0.05137630508804063,True,0.012015459657271407,-0.07551952408637834,True,0.08797760291425842,-0.01766871059933192,GRAD,True,Saliency_PTY'>
12,False,0.04144315322465646,-0.06767892900635704,True,0.11399412785012998,0.005232582634177118,True,0.12458402449721664,-0.045386744102899126,GRAD,True,Saliency_PTY'>
13,False,-0.546041545865406,0.15591025155912333,True,-0.3552197543592483,-0.09325171127894169,True,-0.3832727978810981,0.1472900987404685,GRAD,True,Saliency_PTY'>
14,False,-0.15559001996873478,-0.004428866094361019,True,-0.15139333532279733,0.26310761489945633,True,-0.2818541722993835,0.03149557361352354,GRAD,True,Saliency_PTY'>
15,False,-0.4873388976245842,0.1361953426303163,True,-0.29992827474994005,-0.014569948011725163,True,-0.37339568273910373,-0.06193324234237577,GRAD,True,Saliency_PTY'>
16,False,-0.47481430832081833,0.05667015255693086,True,-0.3948809538211738,-0.10792754723636547,True,-0.255175778823069,0.09001845367051323,GRAD,True,Saliency_PTY'>
17,False,0.22447526113944755,-0.0009851940917144373,True,0.1762097706517641,0.15499253296591003,True,0.15879753674165048,0.11827676083206848,GRAD,True,Saliency_PTY'>
18,False,-0.042461412517645555,-0.04116833480018417,True,-0.07005623935765024,0.2996740718765204,True,-0.2830760834509704,-0.02601628327103597,GRAD,True,Saliency_PTY'>
19,False,-0.09535998278842941,-0.16128456112216555,True,-0.0593136038166152,-0.1385376139008084,True,-0.021663986608323613,-0.11112539841218212,GRAD,True,Saliency_PTY'>
