,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.3224632613701529,-0.017807601955724908,True,0.23779154141148384,-0.041235408516997044,True,-0.08324284237903232,-0.11844103304304061,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,-0.09582420413853181,0.04023000599534074,True,-0.2228652572812537,0.1148292340551999,True,-0.05330622564202018,0.15605051786538152,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,0.03507903264347457,0.011500562464109756,True,0.0764177673434799,-0.007238540868965942,True,-0.009090450780134495,0.07557370496914294,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,0.167390709894846,0.0667113282786258,True,,0.22582071287930527,True,0.04755306219341126,0.04950306861861435,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,-0.022287236647760732,-0.1814627532582462,True,-0.1258360085420882,-0.2993817512330793,True,0.013490159586316858,0.08023126053989542,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,-0.022723709120164817,-0.05544724361801631,True,-0.021403203021172195,-0.14830802520577116,True,-0.027409141157513417,0.046258397574137786,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,0.0919336142397941,0.09171400782658332,True,0.09281681347708756,0.1142790792495316,True,0.12278221491215305,0.21377982114771102,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,-0.011092321402347729,-0.033310950145610245,True,-0.04749118239210197,-0.03600665825168067,True,-0.004041091677676424,-0.09522558182932654,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,0.2012531147694688,-0.0367854594469441,True,0.27830339048953534,-0.3176835424954325,True,0.2910584982236035,-0.01372904579579061,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,0.22792896837662566,0.07263842318990321,True,0.15672289987430987,0.12846956142465282,True,0.08124083794205972,-0.06297282268520858,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,0.06709216730120962,-0.020128507563473542,True,0.12003199946724434,0.009045101974975009,True,0.1042983652741549,-0.01959122872294139,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,-0.09747622263365002,0.022309470413683537,True,-0.12115762951919601,-0.01349318685821502,True,-0.15813626597457892,-0.08566621629414381,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,0.14676552747550553,0.005097888392541482,True,0.172639906968919,0.11568128025590439,True,0.0524188394961154,-0.11526253278641682,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,0.02448401205912947,0.27605792430725634,True,0.05204619932426405,0.24236313564692583,True,-0.017976633438762834,-0.04490476719585953,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,0.08376776675438931,0.17981560747285147,True,0.02643771315665257,0.09524431807737672,True,0.015192693573198331,-0.0667153749712341,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.1518972540984927,0.009192993766903593,True,0.09703428610922198,0.1951690901381704,True,0.06404906830900987,-0.21263346432818578,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,0.008762968883804246,-0.07326206125785265,True,0.10558017741303066,-0.0011014384382203452,True,-0.00011666317946191232,-0.09271799156360516,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,-0.12502301174379402,-0.0750560532397023,True,-0.07482328866913225,0.0456433456919362,True,-0.09980420844542787,0.11523781929989477,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,True,0.15573935022223906,-0.14721092821166243,True,-0.05460959891082209,0.0037408600006841866,True,0.10002200292467821,-0.0757235828500992,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,-0.045384526801326465,-0.05123108097039772,True,-0.03767768302033034,0.04927143911487869,True,-0.018066118781665075,-0.03014945159449369,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
