,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.177185403764617,-0.05544808439218317,True,-0.13049952345580496,-0.03191161179991842,True,-0.3345341114720948,0.1226106700362302,50,NG,dtw,500,1,NativeGuideCF'>
1,False,0.017144503752902517,-0.014944693060744401,True,0.07659799295764569,0.03199347126104703,True,-0.024348076758323744,0.0262162371637139,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.07793517406962785,0.01721271756842371,True,-0.02674669867947179,-0.17514115785088327,True,0.00907563025210084,-0.02513506123268925,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.1516002785617896,0.02365379619711577,True,-0.014454128554671736,0.243589915688387,True,0.09570457876897266,0.01899236728607295,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.11376842966561923,0.1436325860423725,True,-0.06161456110636954,0.20020954610784916,True,-0.1704365373082662,-0.20865074662384228,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.058410993791042594,0.0796296898923879,True,0.04678643746091734,0.05260816617709366,True,-0.0761360404266468,-0.00830726940697327,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.18386223483339484,0.0443343298035059,True,0.23349110564157277,0.026255359925572336,True,0.05597060454165274,0.0486118236251995,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.204778486288042,0.11601667843193153,True,0.04331852594554734,0.08485283494700785,True,0.14234602095632184,0.1512785125313389,50,NG,dtw,500,1,NativeGuideCF'>
8,False,0.12340283145492467,-0.014897361390906857,True,0.031415123305379815,-0.06951535042921882,True,-0.05490441274931059,0.24469405523089788,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.18897827006178358,0.0723525053050961,True,-0.12808260387669043,-0.20965370690428128,True,-0.17658782694210373,0.11392926222409022,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.17861774499927208,-0.03122636863679888,True,0.07766197732288867,-0.08778175606622082,True,0.09869843129161177,0.097988174943052,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.013410566725778882,-0.07042918700044885,True,-0.02509073774500565,-0.09176422894471921,True,-0.16885778103104376,0.014911142917772418,50,NG,dtw,500,1,NativeGuideCF'>
12,False,0.055078031212484994,0.017647483677638784,True,-0.015894357743097238,-0.1765388079598443,True,-0.12259303721488594,-0.16747198617362663,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.15748523416311186,-0.19150983355682152,True,-0.16536189729295342,-0.11616466596599605,True,-0.3005139097769415,-0.016204220563886672,50,NG,dtw,500,1,NativeGuideCF'>
14,False,0.10023534117060522,0.050054605696730384,True,-0.0035060756614538483,0.21940170120223007,True,-0.0563373527518543,-0.04255797339491514,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.3006482593037215,0.3029113197191366,True,0.07130852340936374,-0.027890478427211995,True,0.0331812725090036,0.02432394617581252,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.2542747431634271,0.06357227594713047,True,-0.072478388257199,0.21496300100717952,True,-0.29255524378701064,0.1156974160420666,50,NG,dtw,500,1,NativeGuideCF'>
17,False,0.08945978391356542,0.032763041373274585,True,0.023865546218487393,0.07278854439230689,True,-0.21008403361344538,0.07077783397445762,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.020554688586135548,0.1509135665683444,True,-0.17802857614206652,0.18140893472222863,True,-0.21894585342100922,-0.23123576595869455,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.011767531559319918,0.11060463392542545,True,0.18756004383324196,0.044972788120845514,True,-0.23290106339241745,0.059928382159517596,50,NG,dtw,500,1,NativeGuideCF'>
