,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,transformer,epochs,explanation
0,False,-0.04099883483476631,-0.06455193002079282,True,-0.03084289429927364,0.09539834538902286,True,-0.02956468070952415,0.1523855740831635,mutate_both,100,TSEvo'>
1,False,-0.017066041627690747,0.0788175979974111,True,0.041623234287680035,0.19787058112615302,True,-0.07888312332635564,0.2886185938047082,mutate_both,100,TSEvo'>
2,False,0.49040098375436536,-0.16368416282938777,True,0.5707343337203918,-0.09323322122555402,True,0.49062381168925107,0.4137621732381151,mutate_both,100,TSEvo'>
3,False,0.07241043676962662,-0.10168518991818778,True,0.08711706454534135,0.33325068263140106,True,0.0028031568864331224,-0.18299270656358568,mutate_both,100,TSEvo'>
4,False,-0.06417445088162542,-0.1797722607497186,True,0.004043749100969192,-0.38297587660372334,True,-0.08083981178621139,0.25095653616391006,mutate_both,100,TSEvo'>
5,False,-0.07679633356940385,0.06834113659910766,True,0.021132155776844738,0.1673728837865956,True,-0.10000327555616301,-0.10382278803162204,mutate_both,100,TSEvo'>
6,False,0.25456382087260604,-0.09664102557718492,True,0.3278812745459681,-0.30201238248602214,True,0.27224072409983396,0.22679369549947853,mutate_both,100,TSEvo'>
7,False,-0.1471894736746227,0.06299749364074814,True,-0.07994777030083411,0.09988059781552311,True,-0.13782640598245455,0.16643859818536538,mutate_both,100,TSEvo'>
8,False,0.16661151542037408,-0.24125446396834954,True,0.17026925323927092,-0.5480480228600924,True,0.1772316430208828,0.630516271393128,mutate_both,100,TSEvo'>
9,False,0.0361249179469248,0.11405534942173304,True,0.023836843614696374,0.2104246194133152,True,0.05661065866896747,-0.283226640686241,mutate_both,100,TSEvo'>
10,False,0.4419398596232959,-0.09354184489022697,True,0.43924892931366993,-0.14227674998635426,True,0.42438002697905014,0.13977861471536193,mutate_both,100,TSEvo'>
11,False,-0.2412123632184562,0.16022939889520843,True,-0.22703102229284963,0.1357121792438634,True,-0.275190215863693,-0.050835763901714064,mutate_both,100,TSEvo'>
12,False,0.3994522932340904,-0.04147500829562706,True,0.3590923466637195,0.09543092504792204,True,0.4004458126139665,0.2571176155761497,mutate_both,100,TSEvo'>
13,False,0.40187005965413586,0.0644221028348397,True,0.4055093769257283,-0.19451584098492422,True,0.38564194549710423,-0.139103708581568,mutate_both,100,TSEvo'>
14,False,-0.3000843442211202,-0.12532376188582017,True,-0.2796992910692554,-0.2482898113252124,True,-0.254561823108319,-0.37736169746911885,mutate_both,100,TSEvo'>
15,False,-0.14476123784096284,0.253351119552456,True,-0.13982429091581042,0.250449658029274,True,-0.12629885748994865,0.341141366977201,mutate_both,100,TSEvo'>
16,False,0.2445707226882717,-0.17915353617940635,True,0.29711049036758413,-0.4397831133998603,True,0.2682176692677727,0.34903457531832943,mutate_both,100,TSEvo'>
17,False,0.06520379274664012,-0.3628918911216177,True,0.08587269386264003,-0.4467753317706804,True,0.04565849245815798,0.3888604334817684,mutate_both,100,TSEvo'>
18,False,0.06465257838274717,-0.09283599880406258,True,0.11442587683332513,0.06119938945032555,True,0.03555879538888827,0.007409566533224123,mutate_both,100,TSEvo'>
19,False,0.4268893594197576,-0.2563971324573612,True,0.43919545063090676,-0.0019520266433899996,True,0.4141418184248119,-0.006411125358991453,mutate_both,100,TSEvo'>
