,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.641119317139107,0.23552700808517685,True,0.6738188201626307,0.5406121179663589,True,0.6564064279833166,0.6650010949443378,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.586977382553662,0.029238755195777105,True,0.6738188201626307,0.29299759354626637,True,0.605666473296086,-0.5212340553455543,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.33073121078072937,0.022672351784817767,True,0.16771278621605545,0.01495774575449086,True,0.24793570660859846,0.03551154823344046,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.5556317791349162,0.07614621267811113,True,0.6053704534318894,0.3257312861248144,True,0.6277084770766537,-0.7883099534182978,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.605015801874623,0.2835161104956582,True,0.6937904578357058,0.6839674094095257,True,0.635652765549399,0.7340519040320364,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.5869414323234917,0.11649762312025012,True,0.6505966221829049,0.10463382439595986,True,0.6076606924879009,-0.646167579820016,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.5606076393013601,0.2536039812003612,True,0.5998135559414781,0.07971326359521672,True,0.5731205399256526,-0.6414107732142583,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,-0.26086285881044075,-0.093988220258872,True,-0.2042231549453065,0.00019912098614607984,True,-0.23261582604111344,-0.1292371019933462,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.5661869111842017,0.26887729675712924,True,0.5996769085867167,0.44145503377847495,True,0.6051339497947484,-0.4186659894889531,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.5661869111842017,0.008158903554438254,True,0.6160592882369641,0.3485027829264334,True,0.5956509468308193,-0.7592764443869862,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.579258529335702,-0.006663276147958253,True,0.59610231159387,-0.039644949640820625,True,0.5956509468308193,-0.6562474871959332,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.5954631805534716,-0.0872897050987994,True,0.6298136915000029,0.13652655841787084,True,0.6411427425850523,0.5762163331371538,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.5956321622095867,0.0005839496620023595,True,0.6564064279833166,0.06854539397289014,True,0.610397902814423,-0.7727668232029782,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.604996117281822,-0.036936892541509975,True,0.6355133629162927,0.580970404402008,True,0.6355133629162927,-0.7334854290885715,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.5661546470640977,0.10077877365937617,True,0.5750536691403607,0.2879817249075888,True,0.5675307559556272,-0.29947814959484637,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.5954631805534716,-0.13030099794623415,True,0.6221506366404483,0.46616383716918086,True,0.605173347818801,-0.8578615859330994,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.5724023539431221,0.11287764433215025,True,0.6411661705989671,0.15590002493900643,True,0.5802284641629109,0.6427699647239451,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.5661869111842017,0.09048479200203774,True,0.5949184683145077,0.346998182799448,True,0.605193049716738,0.6532961134966426,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.4451759010370719,-0.04995360375830416,True,0.4788665224137972,0.06388659543201328,True,0.44555823930762994,0.07469900123623019,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.5869953601461242,0.2441384699818878,True,0.6814564052519598,0.5005935501866912,True,0.6280605289703302,0.8133472770204968,1000,random,uniform,SHAP,10,1,LEFTIST'>
