,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,False,-0.30328853041680404,0.011633690146152178,True,-0.16831826113109857,0.24539947107848764,True,-0.2510705938274385,-0.1999886230548156,GRAD,True,Saliency_PTY'>
1,False,-0.12651871715389593,-0.05494566082156899,True,-0.06226655576628359,0.15646045621828925,True,-0.16714726294416113,-0.0417436360391815,GRAD,True,Saliency_PTY'>
2,False,-0.17911180963678305,-0.007691952102975932,True,-0.34641181147489253,0.011000276197781208,True,0.03864294016893643,-0.08067694522500635,GRAD,True,Saliency_PTY'>
3,False,-0.06460855214015852,0.06695265803431143,True,-0.20125894925929602,0.12445744658184771,True,-0.08454300766891037,-0.10246708755061826,GRAD,True,Saliency_PTY'>
4,False,-0.16582352586327528,0.005739173657663076,True,0.004582166818450959,-0.00190453676169299,True,-0.19784778062778252,0.06070199780126359,GRAD,True,Saliency_PTY'>
5,False,-0.20828493838092083,0.14436647790385793,True,-0.20232812151693458,0.08092578495838018,True,0.15375715324135442,0.23105827168192894,GRAD,True,Saliency_PTY'>
6,False,0.418504569418521,-0.20183515223224172,True,0.2105760217901463,-0.36427888150441357,True,0.22182778697767588,0.009161736451374858,GRAD,True,Saliency_PTY'>
7,False,0.006109995869526443,0.0436140425032394,True,-0.31895135964419624,-0.10505925714572797,True,-0.14848314295525833,0.1371792082505258,GRAD,True,Saliency_PTY'>
8,False,-0.029682258390632325,-0.2726846354486913,True,-0.15676101815567228,-0.21151307138650058,True,0.2671912384803404,0.11532260235308957,GRAD,True,Saliency_PTY'>
9,False,-0.1251949800730101,0.15754626993918053,True,-0.16597626475722366,0.15016955765591522,True,0.08054431007543797,0.09203287623563619,GRAD,True,Saliency_PTY'>
10,False,-0.20095347147139928,-0.003104048439092579,True,-0.3066996990483175,-0.08727105198105689,True,-0.1942838731023207,0.005670250125907956,GRAD,True,Saliency_PTY'>
11,False,0.11292495559249142,-0.11988720489467432,True,0.22921016685184692,-0.1397329179045744,True,-0.023369050774099898,0.02857472108348014,GRAD,True,Saliency_PTY'>
12,False,-0.11552151678961363,-0.13412921648915113,True,-0.15732106076681626,0.04780651178676336,True,-0.08398295161088085,0.12978276112502904,GRAD,True,Saliency_PTY'>
13,False,-0.07504534428697032,0.09545140026820775,True,-0.13644769512597693,-0.11048769926447911,True,-0.19953591136763998,0.1362575821706385,GRAD,True,Saliency_PTY'>
14,False,0.09087964189927736,-0.08104920973487402,True,0.0014764759748341983,-0.09273786304386841,True,0.10047540589699253,0.02689543542164581,GRAD,True,Saliency_PTY'>
15,False,-0.2136817126337631,0.06945156180277191,True,-0.20207355669368735,0.01760054969027233,True,-0.16361274022525954,0.10899597557684448,GRAD,True,Saliency_PTY'>
16,False,-0.16424522395914218,0.007923545396093268,True,0.034468077067681104,0.035816689150459075,True,0.07290736537801971,-0.15214161970293075,GRAD,True,Saliency_PTY'>
17,False,-0.3081761750231518,-0.049270118862663914,True,0.04254288946082169,-0.05918143999643575,True,-0.20738637467103088,-0.05483428421818011,GRAD,True,Saliency_PTY'>
18,False,-0.3289486646001294,-0.16897067737257246,True,-0.13126307793032643,-0.37615222969907225,True,-0.039304808709379344,0.03772407128588297,GRAD,True,Saliency_PTY'>
19,False,-0.13379927109876802,-0.09763345433479646,True,-0.16536530918143016,0.0982663445373482,True,-0.4422300109451671,-0.023502266788338073,GRAD,True,Saliency_PTY'>
