,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.3395498750508662,-0.0038260528991784695,True,-0.16400027978647277,0.06168286925820975,True,-0.32107097028619314,0.04565504877676685,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,-0.28411316075684717,-0.06902675918712625,True,0.025408494051425357,0.07221549580149805,True,-0.048507125007266595,-0.046886342540079985,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.22405672027166,0.06454674809539956,True,0.3118315179038567,-0.15949123621337802,True,-0.0392676726249301,0.06135481023086391,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.06698602977193958,-0.18254813301653303,True,-0.09932411311011732,-0.10116320929829616,True,-0.09470438691894906,0.11550190879937183,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,-0.20095808931581877,0.0025746989230688907,True,0.05774657738960309,0.03814240889086057,True,-0.09470438691894906,-0.013645861136192513,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,-0.21481726788932348,0.03748249951805502,True,-0.07160575596310784,0.12685592138691312,True,-0.1963383631246505,0.08885642281530373,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.05312685119843485,0.0639900281314549,True,0.07622548215427606,0.06333523391033773,True,-0.09008466072778082,-0.0804842147465559,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.16400027978647277,0.09367486155234277,True,0.06698602977193958,0.08619867233523151,True,-0.05774657738960309,-0.053652044434812446,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,0.08084520834544431,0.09536834219311645,True,0.09932411311011732,-0.20772486993763734,True,0.09932411311011732,0.06740048308014165,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,0.025408494051425357,-0.129530199415188,True,0.07160575596310784,0.06940633249225327,True,-0.20095808931581877,-0.2170575999891428,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.18247918455114576,-0.11690719241130045,True,0.03464794643376185,0.18856105647520346,True,0.14090164883063153,0.0025752303792265768,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,0.18247918455114576,-0.039897832969598125,True,0.23791589884516473,0.0719813442382552,True,-0.20095808931581877,-0.06194705677098062,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,0.05774657738960309,0.009770449409540645,True,0.17785945835997752,-0.18061397994358333,True,-0.21481726788932348,-0.12188060392777327,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,-0.33031042266852967,-0.11118617641564917,True,-0.1917186369334823,0.0011518518178908858,True,0.04388739881609834,0.08955569256930462,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.1178030178747903,0.01180786181228247,True,-0.23329617265399646,-0.06326799363036846,True,-0.011549315477920619,-0.002529747096668135,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,-0.15476082740413627,0.10554362822617566,True,-0.09932411311011732,0.14042182093383537,True,-0.15014110121296803,0.11383211895584605,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,-0.15938055359530454,-0.2665443818181362,True,-0.08084520834544431,-0.342378969258575,True,-0.168620005977641,-0.08255816989912829,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,-0.16400027978647277,0.008138155816759328,True,0.09008466072778082,-0.10858799644866961,True,-0.04388739881609834,-0.002047141219219269,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.15938055359530454,-0.10253916552786768,True,-0.15707446184059756,-0.13621674080145024,True,-0.20558275152666447,0.005488725156717307,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.030028220242593606,-0.2526687689133715,True,0.09932411311011732,-0.2083593818620466,True,-0.27488030822104575,-0.08294093880585578,1000,random,uniform,Lime,10,1,LEFTIST'>
