,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.1175651580035856,0.007845861349973714,True,0.23271444826469984,0.00975333791165182,True,-0.1704124569202018,0.196749530903674,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,True,-0.3236974789915966,-0.029196333263384826,True,-0.05528338295827439,-0.29411522088502956,True,0.029668930784701265,-0.1270770142688567,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,,0.03660859450186345,True,,0.12467890289261363,True,0.08357933200960511,-0.1689579532248697,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,0.2627383194177302,0.07991231183141516,True,0.15014655411763922,0.18822259988527684,True,0.01272050571931364,0.13136716270092683,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,-0.1171188475390156,0.05266847172022292,True,-0.12864345738295319,0.10602740509268589,True,0.013403796886737838,0.13790349905719265,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,-0.0382744695683217,0.17413908035442974,True,,0.16910892013095394,True,-0.13042033140497566,0.03350025129152162,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,True,-0.05262221016185111,-0.06937795076324232,True,-0.14357941751150236,0.07969105738058899,True,-0.17420323007533092,-0.19644327138085377,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.15831932773109242,0.1457863328066131,True,0.24773109243697478,0.14770328233034322,True,0.06797691467753132,-0.007258434620194759,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,,0.03530521067821821,True,,0.18656538722478955,True,,-0.017552326639433007,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,-0.3735503854710679,-0.10359800955460365,True,-0.08873409429022439,-0.29693192174566896,True,-0.2937754335165373,0.06800697921538917,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,-0.4468150045084751,-0.1361013735930257,True,,-0.4337143980849129,True,-0.3817979144901004,0.01561589065123757,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,-0.2122499940586348,0.13597282494887117,True,0.1569785589542256,0.09542901044163585,True,-0.11486522793836997,0.029818713505066725,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,-0.07495798319327732,0.024875117254870713,True,0.011380552220888355,0.23886890898695307,True,-0.01581960370158327,-0.12387797585185861,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,0.17501981225478572,-0.04653771102804701,True,-0.05538503449470754,0.023463192879798277,True,-0.07698069664729118,-0.010986392251699202,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,True,-0.23263621176954388,0.010670665848435646,True,,-0.11327210296751333,True,,-0.21021750711807627,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.20394247166674703,0.0347627114469698,True,0.3191433168583002,-0.06853672498486008,True,-0.09023010302028331,-0.10555603614842164,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,-0.32271849554402376,-0.18250538138563546,True,0.1765517516318209,-0.23901549830613028,True,-0.05665107859671734,0.06528239902001444,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,True,,-0.18676446692126902,True,,0.007466654483047928,True,,-0.22601229995808622,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,-0.28400577187860676,0.12294388646081979,True,0.15336215619962648,0.3706163155131991,True,0.11192804407164217,0.12096368038609068,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,0.023193277310924368,-0.09958219635216116,True,-0.043745498199279705,0.12718171124348962,True,-0.021782007528319818,0.14144667732124072,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
