,monoton_uniform,monoton_corr_uniform,faithfulness_correlation_uniform,monoton_mean,monoton_corr_mean,faithfulness_correlation_mean,monoton_synthetic,monoton_corr_synthetic,faithfulness_correlation_synthetic,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.5257755651965347,0.13570679993235046,True,0.5466573009438362,0.14107825961517143,True,0.543835337859028,-0.42239280441951016,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.5275318222080806,0.29613483258517675,True,0.5412717432360512,0.2535320827102459,True,0.5306080391350065,0.19106675230659248,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.5371550259736008,-0.0529347949202768,True,0.5372693853505782,-0.06809835575225787,True,0.5400857292109505,-0.45805922028461327,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.5197372765999951,0.28462008229097985,True,0.529858648807677,0.23903768569733924,True,0.5194753970154075,-0.3741219207354684,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.5159176596841684,0.44425043791641544,True,0.5330152510400664,0.5667047930914488,True,0.5245810142601043,0.3982123736215717,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.5286936680472669,0.29887090099798824,True,0.5470373664568517,0.31760903444460664,True,0.5421459707014021,0.4585543404406873,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.537168803241925,0.2847216916901749,True,0.5407555764881883,0.841768973653077,True,0.537168803241925,-0.28254490984542824,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.5207978463187004,0.3181748178989366,True,0.49022234089675126,0.4655221861180675,True,0.5298317285155826,-0.40285621722863146,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.5298317285155826,0.1071522387489822,True,0.5464356980831889,0.27646355447813276,True,0.5402818845656671,-0.5247233730870626,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.5400857292109505,0.21927767045957994,True,0.5510536422214127,0.32628592135504536,True,0.527659738894456,0.348841450133483,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.5206199670573353,0.4003139951323198,True,0.5318212760600622,0.46657292296525393,True,0.5190754680497767,0.3416247745539284,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.5288466768350295,0.4929368273464651,True,0.5510536422214127,0.682113358115847,True,0.5181093363805294,0.3037478938355741,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.5250665365457324,0.21791254368956064,True,0.5372836750000441,0.39016792118750887,True,0.5348281873006977,0.3057823682693011,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.5288466768350295,0.3395591018809865,True,0.5406447170905669,0.11903792685717263,True,0.5240307781999755,0.2447988720210274,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.49510121464210977,0.40474969047181364,True,0.5324497033513357,0.38491041847219537,True,0.5158120739744506,0.34529821466634564,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.5200689402852477,0.32887356384854266,True,0.5060750479318934,0.5976265115402691,True,0.5190239315655303,0.39718067053466793,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.5433356268853043,0.47956699472848885,True,0.5275310226902266,0.1348767167279733,True,0.5256970736703512,0.48523433793074966,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.5226131884983628,0.24438542880307162,True,0.5350458958274168,0.7479275032537593,True,0.5113209314745037,0.6215147235430499,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.5284180298744087,0.19558875898083486,True,0.5278900012637183,0.3616414121609236,True,0.5239941687757357,0.38357686463566065,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.5202440771618355,0.19541748846620743,True,0.5244504337651481,0.19506709255917132,True,0.4934123725318181,0.1278444150138519,1000,random,uniform,SHAP,10,1,LEFTIST'>
