,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.06877233807930735,SG,False,Saliency_PTY'>
1,True,0.0961266398766459,SG,False,Saliency_PTY'>
2,True,-0.10458887219080609,SG,False,Saliency_PTY'>
3,True,-0.10313836954068344,SG,False,Saliency_PTY'>
4,True,-0.1746680557464199,SG,False,Saliency_PTY'>
5,True,0.07789091135028807,SG,False,Saliency_PTY'>
6,True,0.09501521566194818,SG,False,Saliency_PTY'>
7,True,0.02263443374392298,SG,False,Saliency_PTY'>
8,True,-0.018898341739055777,SG,False,Saliency_PTY'>
9,True,0.033203975149336894,SG,False,Saliency_PTY'>
10,True,0.045382760685420825,SG,False,Saliency_PTY'>
11,True,0.1304348700854433,SG,False,Saliency_PTY'>
12,True,0.13926682396771234,SG,False,Saliency_PTY'>
13,True,-0.04969761893516983,SG,False,Saliency_PTY'>
14,True,0.059850176894000025,SG,False,Saliency_PTY'>
15,True,0.11865792468989915,SG,False,Saliency_PTY'>
16,True,-0.034166212920973896,SG,False,Saliency_PTY'>
17,True,-0.08162696341378188,SG,False,Saliency_PTY'>
18,True,0.11429960867890034,SG,False,Saliency_PTY'>
19,True,0.024274743552786925,SG,False,Saliency_PTY'>
