,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.03736055135282665,GRAD,False,Saliency_PTY'>
1,True,0.2677708638427774,GRAD,False,Saliency_PTY'>
2,True,-0.025534972615453292,GRAD,False,Saliency_PTY'>
3,True,0.046355290554635116,GRAD,False,Saliency_PTY'>
4,True,0.19095755140623955,GRAD,False,Saliency_PTY'>
5,True,-0.48256073130399374,GRAD,False,Saliency_PTY'>
6,True,-0.07500837889113728,GRAD,False,Saliency_PTY'>
7,True,0.04745492255756498,GRAD,False,Saliency_PTY'>
8,True,0.32328437795308085,GRAD,False,Saliency_PTY'>
9,True,-0.11291645998466392,GRAD,False,Saliency_PTY'>
10,True,-0.27226668701798906,GRAD,False,Saliency_PTY'>
11,True,0.2679624613574917,GRAD,False,Saliency_PTY'>
12,True,-0.30307749867730477,GRAD,False,Saliency_PTY'>
13,True,-0.08095832740519189,GRAD,False,Saliency_PTY'>
14,True,-0.37241583675487366,GRAD,False,Saliency_PTY'>
15,True,0.21413760541039573,GRAD,False,Saliency_PTY'>
16,True,0.10636971716066343,GRAD,False,Saliency_PTY'>
17,True,-0.009030563457724761,GRAD,False,Saliency_PTY'>
18,True,0.12629039699103342,GRAD,False,Saliency_PTY'>
19,True,0.2839608493140045,GRAD,False,Saliency_PTY'>
