,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.12129232382158875,GRAD,True,Saliency_PTY'>
1,True,0.1514951306489602,GRAD,True,Saliency_PTY'>
2,True,0.26075735748281437,GRAD,True,Saliency_PTY'>
3,True,0.2632518655715377,GRAD,True,Saliency_PTY'>
4,True,0.32653027368038373,GRAD,True,Saliency_PTY'>
5,True,-0.005965912384155214,GRAD,True,Saliency_PTY'>
6,True,0.19157707625645296,GRAD,True,Saliency_PTY'>
7,True,-0.3642280021975336,GRAD,True,Saliency_PTY'>
8,True,0.18662821491456988,GRAD,True,Saliency_PTY'>
9,True,0.09944768900326229,GRAD,True,Saliency_PTY'>
10,True,0.1294208828690842,GRAD,True,Saliency_PTY'>
11,True,0.21241436141016248,GRAD,True,Saliency_PTY'>
12,True,-0.30104714840448465,GRAD,True,Saliency_PTY'>
13,True,0.20354022409813458,GRAD,True,Saliency_PTY'>
14,True,0.16151522999771786,GRAD,True,Saliency_PTY'>
15,True,0.20340642359722227,GRAD,True,Saliency_PTY'>
16,True,0.24265659368954492,GRAD,True,Saliency_PTY'>
17,True,0.13884296009354427,GRAD,True,Saliency_PTY'>
18,True,0.08252736180721033,GRAD,True,Saliency_PTY'>
19,True,-0.3095816262473173,GRAD,True,Saliency_PTY'>
