,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.0804416057504312,authentic_opposing_information,100,TSEvo'>
1,True,0.1440708924912656,authentic_opposing_information,100,TSEvo'>
2,True,0.21951281504314382,authentic_opposing_information,100,TSEvo'>
3,True,0.12218271111327367,authentic_opposing_information,100,TSEvo'>
4,True,0.18753549695334276,authentic_opposing_information,100,TSEvo'>
5,True,0.10052129052881824,authentic_opposing_information,100,TSEvo'>
6,True,0.05877121022558861,authentic_opposing_information,100,TSEvo'>
7,True,0.0719559752652913,authentic_opposing_information,100,TSEvo'>
8,True,0.058139338647769954,authentic_opposing_information,100,TSEvo'>
9,True,0.045706350957362904,authentic_opposing_information,100,TSEvo'>
10,True,0.06538361212193737,authentic_opposing_information,100,TSEvo'>
11,True,-0.11476481654251902,authentic_opposing_information,100,TSEvo'>
12,True,-0.005288183944978078,authentic_opposing_information,100,TSEvo'>
13,True,-0.13511473251413933,authentic_opposing_information,100,TSEvo'>
14,True,-0.011428666650855145,authentic_opposing_information,100,TSEvo'>
15,True,-0.046882322722436046,authentic_opposing_information,100,TSEvo'>
16,True,0.19796097979034608,authentic_opposing_information,100,TSEvo'>
17,True,0.0007651039084844947,authentic_opposing_information,100,TSEvo'>
18,True,0.08485986530137779,authentic_opposing_information,100,TSEvo'>
19,True,0.15343462582915057,authentic_opposing_information,100,TSEvo'>
