,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,,IG,True,Saliency_PTY'>
1,True,,IG,True,Saliency_PTY'>
2,True,-0.07194767986419634,IG,True,Saliency_PTY'>
3,True,-0.09278565857910258,IG,True,Saliency_PTY'>
4,True,,IG,True,Saliency_PTY'>
5,True,0.08576460286792484,IG,True,Saliency_PTY'>
6,True,0.05200679470238645,IG,True,Saliency_PTY'>
7,True,,IG,True,Saliency_PTY'>
8,True,,IG,True,Saliency_PTY'>
9,True,,IG,True,Saliency_PTY'>
10,True,,IG,True,Saliency_PTY'>
11,True,-0.027042731834531392,IG,True,Saliency_PTY'>
12,True,,IG,True,Saliency_PTY'>
13,True,,IG,True,Saliency_PTY'>
14,True,-0.07783674137035312,IG,True,Saliency_PTY'>
15,True,,IG,True,Saliency_PTY'>
16,True,,IG,True,Saliency_PTY'>
17,True,,IG,True,Saliency_PTY'>
18,True,,IG,True,Saliency_PTY'>
19,True,-0.05437517652095264,IG,True,Saliency_PTY'>
