,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.0986228297155956,authentic_opposing_information,100,TSEvo'>
1,True,0.14366995482338962,authentic_opposing_information,100,TSEvo'>
2,True,0.07355478962961196,authentic_opposing_information,100,TSEvo'>
3,True,0.0981681570397567,authentic_opposing_information,100,TSEvo'>
4,True,-0.11603929025565352,authentic_opposing_information,100,TSEvo'>
5,True,0.02672886347731636,authentic_opposing_information,100,TSEvo'>
6,True,0.02597026102924346,authentic_opposing_information,100,TSEvo'>
7,True,0.06257588766811335,authentic_opposing_information,100,TSEvo'>
8,True,-0.08592602648299162,authentic_opposing_information,100,TSEvo'>
9,True,0.06832357966731423,authentic_opposing_information,100,TSEvo'>
10,True,-0.10334486965958121,authentic_opposing_information,100,TSEvo'>
11,True,-0.05833911680115232,authentic_opposing_information,100,TSEvo'>
12,True,0.02516704664391942,authentic_opposing_information,100,TSEvo'>
13,True,0.12865496947613386,authentic_opposing_information,100,TSEvo'>
14,True,-0.09573507770815641,authentic_opposing_information,100,TSEvo'>
15,True,0.27974692204258245,authentic_opposing_information,100,TSEvo'>
16,True,0.3518459752513287,authentic_opposing_information,100,TSEvo'>
17,True,-0.013921278137798048,authentic_opposing_information,100,TSEvo'>
18,True,-0.04992723927308487,authentic_opposing_information,100,TSEvo'>
19,True,0.25714819225353935,authentic_opposing_information,100,TSEvo'>
