,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.09846966724111812,authentic_opposing_information,100,TSEvo'>
1,True,-0.15824428156591014,authentic_opposing_information,100,TSEvo'>
2,True,0.09113387024803044,authentic_opposing_information,100,TSEvo'>
3,True,-0.02793587643081031,authentic_opposing_information,100,TSEvo'>
4,True,0.0957640996538076,authentic_opposing_information,100,TSEvo'>
5,True,-0.02616329650461368,authentic_opposing_information,100,TSEvo'>
6,True,-0.06341629939328579,authentic_opposing_information,100,TSEvo'>
7,True,-0.08031903698322218,authentic_opposing_information,100,TSEvo'>
8,True,-0.1650548361678193,authentic_opposing_information,100,TSEvo'>
9,True,0.042070897683273094,authentic_opposing_information,100,TSEvo'>
10,True,-0.06065058404567815,authentic_opposing_information,100,TSEvo'>
11,True,-0.09299254494256705,authentic_opposing_information,100,TSEvo'>
12,True,-0.008113164039505313,authentic_opposing_information,100,TSEvo'>
13,True,0.14589810755038382,authentic_opposing_information,100,TSEvo'>
14,True,-0.20187083716161922,authentic_opposing_information,100,TSEvo'>
15,True,-0.17696794826449871,authentic_opposing_information,100,TSEvo'>
16,True,-0.03566174733500547,authentic_opposing_information,100,TSEvo'>
17,True,-0.05029477070674747,authentic_opposing_information,100,TSEvo'>
18,True,0.004762585498539259,authentic_opposing_information,100,TSEvo'>
19,True,-0.04021136874482698,authentic_opposing_information,100,TSEvo'>
