,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.04031901984897769,FO,True,Saliency_PTY'>
1,True,0.3609195849404025,FO,True,Saliency_PTY'>
2,True,0.40321417233707224,FO,True,Saliency_PTY'>
3,True,-0.3328752273156391,FO,True,Saliency_PTY'>
4,True,-0.35626451366322737,FO,True,Saliency_PTY'>
5,True,-0.3031233855153954,FO,True,Saliency_PTY'>
6,True,0.10904799170505329,FO,True,Saliency_PTY'>
7,True,0.3508135639244378,FO,True,Saliency_PTY'>
8,True,0.3607468749003383,FO,True,Saliency_PTY'>
9,True,0.14755564359860895,FO,True,Saliency_PTY'>
10,True,0.25312833194969364,FO,True,Saliency_PTY'>
11,True,-0.36236396098478696,FO,True,Saliency_PTY'>
12,True,0.5076834273847137,FO,True,Saliency_PTY'>
13,True,-0.3630382199806908,FO,True,Saliency_PTY'>
14,True,-0.1963578340318493,FO,True,Saliency_PTY'>
15,True,-0.3192512580087677,FO,True,Saliency_PTY'>
16,True,0.2290259886230163,FO,True,Saliency_PTY'>
17,True,0.3101367807776569,FO,True,Saliency_PTY'>
18,True,0.5594389424374653,FO,True,Saliency_PTY'>
19,True,-0.4251713425441404,FO,True,Saliency_PTY'>
