,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.32990826677153606,GS,False,Saliency_PTY'>
1,True,0.19073753020863463,GS,False,Saliency_PTY'>
2,True,0.2979373685143705,GS,False,Saliency_PTY'>
3,True,0.38343046229928945,GS,False,Saliency_PTY'>
4,True,0.1940178558734774,GS,False,Saliency_PTY'>
5,True,0.2264551040033877,GS,False,Saliency_PTY'>
6,True,0.19796041064785325,GS,False,Saliency_PTY'>
7,True,0.20009148381253783,GS,False,Saliency_PTY'>
8,True,0.20674197407528855,GS,False,Saliency_PTY'>
9,True,0.14929003912623862,GS,False,Saliency_PTY'>
10,True,0.12344753025992093,GS,False,Saliency_PTY'>
11,True,-0.030410434507229932,GS,False,Saliency_PTY'>
12,True,0.2902327243309085,GS,False,Saliency_PTY'>
13,True,0.21571589173376124,GS,False,Saliency_PTY'>
14,True,0.40860463608058584,GS,False,Saliency_PTY'>
15,True,0.12759789962481213,GS,False,Saliency_PTY'>
16,True,0.21195335230607287,GS,False,Saliency_PTY'>
17,True,0.08122624190952515,GS,False,Saliency_PTY'>
18,True,0.18746816993197837,GS,False,Saliency_PTY'>
19,True,0.012488685356536933,GS,False,Saliency_PTY'>
