,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.014709479658887034,GS,True,Saliency_PTY'>
1,True,0.004968300977368432,GS,True,Saliency_PTY'>
2,True,-0.004907521576607418,GS,True,Saliency_PTY'>
3,True,0.0249743352128351,GS,True,Saliency_PTY'>
4,True,-0.09240566275429736,GS,True,Saliency_PTY'>
5,True,0.06158831872385135,GS,True,Saliency_PTY'>
6,True,0.08561830901613837,GS,True,Saliency_PTY'>
7,True,-0.16702816941403312,GS,True,Saliency_PTY'>
8,True,-0.0047107505070663235,GS,True,Saliency_PTY'>
9,True,0.17950442733803848,GS,True,Saliency_PTY'>
10,True,0.045047610135134815,GS,True,Saliency_PTY'>
11,True,-0.02097278956359413,GS,True,Saliency_PTY'>
12,True,0.06243475556749255,GS,True,Saliency_PTY'>
13,True,0.12195912268683334,GS,True,Saliency_PTY'>
14,True,0.2014971151402577,GS,True,Saliency_PTY'>
15,True,0.25632334208557506,GS,True,Saliency_PTY'>
16,True,-0.14318501016385807,GS,True,Saliency_PTY'>
17,True,-0.10439440226568952,GS,True,Saliency_PTY'>
18,True,-0.045724025970298406,GS,True,Saliency_PTY'>
19,True,0.011432978104638643,GS,True,Saliency_PTY'>
