,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.10689471730925715,authentic_opposing_information,100,TSEvo'>
1,True,0.07376702886596281,authentic_opposing_information,100,TSEvo'>
2,True,-0.016310187395261935,authentic_opposing_information,100,TSEvo'>
3,True,-0.023732079328542235,authentic_opposing_information,100,TSEvo'>
4,True,-0.04059422834988887,authentic_opposing_information,100,TSEvo'>
5,True,-0.14588441181391235,authentic_opposing_information,100,TSEvo'>
6,True,-0.016414613338114892,authentic_opposing_information,100,TSEvo'>
7,True,0.0960832378355314,authentic_opposing_information,100,TSEvo'>
8,True,-0.10472715800429169,authentic_opposing_information,100,TSEvo'>
9,True,-0.13374106566357583,authentic_opposing_information,100,TSEvo'>
10,True,-0.019391635858090332,authentic_opposing_information,100,TSEvo'>
11,True,0.08794714973345082,authentic_opposing_information,100,TSEvo'>
12,True,-0.06200740929327862,authentic_opposing_information,100,TSEvo'>
13,True,-0.23185329502608726,authentic_opposing_information,100,TSEvo'>
14,True,0.010687285924504877,authentic_opposing_information,100,TSEvo'>
15,True,0.13665246037625095,authentic_opposing_information,100,TSEvo'>
16,True,-0.014779543750603752,authentic_opposing_information,100,TSEvo'>
17,True,-0.011478804885863742,authentic_opposing_information,100,TSEvo'>
18,True,0.05960237821896943,authentic_opposing_information,100,TSEvo'>
19,True,-0.03496795833335901,authentic_opposing_information,100,TSEvo'>
