,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.06868169790070583,SG,False,Saliency_PTY'>
1,True,0.06813972604036642,SG,False,Saliency_PTY'>
2,True,0.2022383135387028,SG,False,Saliency_PTY'>
3,True,0.05500476857255981,SG,False,Saliency_PTY'>
4,True,0.18108386731891002,SG,False,Saliency_PTY'>
5,True,-0.17978431870119796,SG,False,Saliency_PTY'>
6,True,-0.2066900688712141,SG,False,Saliency_PTY'>
7,True,0.06640642973235972,SG,False,Saliency_PTY'>
8,True,-0.007013793780797976,SG,False,Saliency_PTY'>
9,True,0.2045239274059433,SG,False,Saliency_PTY'>
10,True,0.023864864253247884,SG,False,Saliency_PTY'>
11,True,0.13248230816981393,SG,False,Saliency_PTY'>
12,True,0.0974165218295498,SG,False,Saliency_PTY'>
13,True,-0.01138450628606118,SG,False,Saliency_PTY'>
14,True,0.07836776239873057,SG,False,Saliency_PTY'>
15,True,0.029399073613698395,SG,False,Saliency_PTY'>
16,True,0.2043451441254061,SG,False,Saliency_PTY'>
17,True,0.14579098478715188,SG,False,Saliency_PTY'>
18,True,0.26715803991109816,SG,False,Saliency_PTY'>
19,True,0.1438053631840361,SG,False,Saliency_PTY'>
