,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.08378685498949079,FO,True,Saliency_PTY'>
1,True,-0.07566996896620701,FO,True,Saliency_PTY'>
2,True,0.2893977810693693,FO,True,Saliency_PTY'>
3,True,-0.17051131536720643,FO,True,Saliency_PTY'>
4,True,0.14584825911252366,FO,True,Saliency_PTY'>
5,True,0.12889944721804528,FO,True,Saliency_PTY'>
6,True,0.15997786551787663,FO,True,Saliency_PTY'>
7,True,0.14965820430301252,FO,True,Saliency_PTY'>
8,True,-0.12163448768431685,FO,True,Saliency_PTY'>
9,True,-0.2969594928414547,FO,True,Saliency_PTY'>
10,True,-0.12167570090039888,FO,True,Saliency_PTY'>
11,True,0.039403691282355754,FO,True,Saliency_PTY'>
12,True,0.08904623233966476,FO,True,Saliency_PTY'>
13,True,0.2846036278083538,FO,True,Saliency_PTY'>
14,True,0.028589714130467507,FO,True,Saliency_PTY'>
15,True,0.019548483105482108,FO,True,Saliency_PTY'>
16,True,-0.1023640068877055,FO,True,Saliency_PTY'>
17,True,0.06134999524856021,FO,True,Saliency_PTY'>
18,True,0.024007090620490112,FO,True,Saliency_PTY'>
19,True,-0.21959731106024014,FO,True,Saliency_PTY'>
