,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.4344283574861082,GS,False,Saliency_PTY'>
1,True,-0.05873957354986595,GS,False,Saliency_PTY'>
2,True,-0.0648666911197454,GS,False,Saliency_PTY'>
3,True,0.5559484179279468,GS,False,Saliency_PTY'>
4,True,-0.08720183573613755,GS,False,Saliency_PTY'>
5,True,0.5466568253623488,GS,False,Saliency_PTY'>
6,True,0.3101872475770617,GS,False,Saliency_PTY'>
7,True,0.502927238118738,GS,False,Saliency_PTY'>
8,True,0.04034109705053061,GS,False,Saliency_PTY'>
9,True,0.33646962581666856,GS,False,Saliency_PTY'>
10,True,0.5202793862248352,GS,False,Saliency_PTY'>
11,True,0.5830206112190429,GS,False,Saliency_PTY'>
12,True,-0.12136858689940289,GS,False,Saliency_PTY'>
13,True,0.3170203520367792,GS,False,Saliency_PTY'>
14,True,0.1132083495580658,GS,False,Saliency_PTY'>
15,True,-0.24120835631627818,GS,False,Saliency_PTY'>
16,True,0.6437290683979571,GS,False,Saliency_PTY'>
17,True,0.09319161924076244,GS,False,Saliency_PTY'>
18,True,0.4176797839406471,GS,False,Saliency_PTY'>
19,True,0.6306984195719281,GS,False,Saliency_PTY'>
