,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.006456982471002196,IG,False,Saliency_PTY'>
1,True,0.2025632534704422,IG,False,Saliency_PTY'>
2,True,-0.10797784259980409,IG,False,Saliency_PTY'>
3,True,0.4276039898336606,IG,False,Saliency_PTY'>
4,True,0.09987636029888916,IG,False,Saliency_PTY'>
5,True,0.07559012680036456,IG,False,Saliency_PTY'>
6,True,0.08970152250357422,IG,False,Saliency_PTY'>
7,True,0.18380760314724784,IG,False,Saliency_PTY'>
8,True,-0.025276724425582684,IG,False,Saliency_PTY'>
9,True,0.08416611221087736,IG,False,Saliency_PTY'>
10,True,0.1285118432327997,IG,False,Saliency_PTY'>
11,True,0.3503216872027899,IG,False,Saliency_PTY'>
12,True,0.33567672372007934,IG,False,Saliency_PTY'>
13,True,0.10994144524691057,IG,False,Saliency_PTY'>
14,True,0.4414607029534608,IG,False,Saliency_PTY'>
15,True,0.04606860359726131,IG,False,Saliency_PTY'>
16,True,0.13914206143164365,IG,False,Saliency_PTY'>
17,True,-0.007886417506262029,IG,False,Saliency_PTY'>
18,True,0.13028013219801737,IG,False,Saliency_PTY'>
19,True,0.018773955905136083,IG,False,Saliency_PTY'>
