,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.03687072939171206,GS,True,Saliency_PTY'>
1,True,0.05747790501255715,GS,True,Saliency_PTY'>
2,True,0.03336486514274045,GS,True,Saliency_PTY'>
3,True,0.07916819110696732,GS,True,Saliency_PTY'>
4,True,0.026677296456750973,GS,True,Saliency_PTY'>
5,True,0.12991750177846442,GS,True,Saliency_PTY'>
6,True,0.06822801276097767,GS,True,Saliency_PTY'>
7,True,-0.03609785413299986,GS,True,Saliency_PTY'>
8,True,0.019840495664454956,GS,True,Saliency_PTY'>
9,True,0.06326138255816013,GS,True,Saliency_PTY'>
10,True,0.11186124891010443,GS,True,Saliency_PTY'>
11,True,0.047656599162870225,GS,True,Saliency_PTY'>
12,True,-0.08520819905091882,GS,True,Saliency_PTY'>
13,True,0.21144655163332068,GS,True,Saliency_PTY'>
14,True,-0.015478729489381424,GS,True,Saliency_PTY'>
15,True,-0.175414353216449,GS,True,Saliency_PTY'>
16,True,-0.07887914369336559,GS,True,Saliency_PTY'>
17,True,-0.07382935317197413,GS,True,Saliency_PTY'>
18,True,0.09188881526373896,GS,True,Saliency_PTY'>
19,True,0.0028282908031567644,GS,True,Saliency_PTY'>
