,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.01116122745965808,GRAD,True,Saliency_PTY'>
1,True,0.11929561855609658,GRAD,True,Saliency_PTY'>
2,True,0.2888985127689397,GRAD,True,Saliency_PTY'>
3,True,0.29327745553805856,GRAD,True,Saliency_PTY'>
4,True,0.20708115423922283,GRAD,True,Saliency_PTY'>
5,True,0.2233210525955487,GRAD,True,Saliency_PTY'>
6,True,-0.06255153330162064,GRAD,True,Saliency_PTY'>
7,True,0.013397823933990033,GRAD,True,Saliency_PTY'>
8,True,0.050806321470198576,GRAD,True,Saliency_PTY'>
9,True,0.2799255691415691,GRAD,True,Saliency_PTY'>
10,True,-0.10152957393570791,GRAD,True,Saliency_PTY'>
11,True,0.11366786869319562,GRAD,True,Saliency_PTY'>
12,True,0.2466915387848962,GRAD,True,Saliency_PTY'>
13,True,0.03058028639215111,GRAD,True,Saliency_PTY'>
14,True,0.2644543605527615,GRAD,True,Saliency_PTY'>
15,True,0.33976270947188364,GRAD,True,Saliency_PTY'>
16,True,0.15560417925634082,GRAD,True,Saliency_PTY'>
17,True,0.23843190498939978,GRAD,True,Saliency_PTY'>
18,True,0.15722836712363847,GRAD,True,Saliency_PTY'>
19,True,0.12960584419232593,GRAD,True,Saliency_PTY'>
