,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.1375170786484923,authentic_opposing_information,100,TSEvo'>
1,True,0.06632194448392181,authentic_opposing_information,100,TSEvo'>
2,True,-0.054108317327854275,authentic_opposing_information,100,TSEvo'>
3,True,-0.03383976606523142,authentic_opposing_information,100,TSEvo'>
4,True,-0.006847008207192848,authentic_opposing_information,100,TSEvo'>
5,True,-0.05982517083819407,authentic_opposing_information,100,TSEvo'>
6,True,0.08757147172523472,authentic_opposing_information,100,TSEvo'>
7,True,0.35433714149104456,authentic_opposing_information,100,TSEvo'>
8,True,-0.04221418626310852,authentic_opposing_information,100,TSEvo'>
9,True,-0.10234378759010025,authentic_opposing_information,100,TSEvo'>
10,True,-0.02886315833788933,authentic_opposing_information,100,TSEvo'>
11,True,-0.12845257934653692,authentic_opposing_information,100,TSEvo'>
12,True,0.2597826825826484,authentic_opposing_information,100,TSEvo'>
13,True,0.2678793161259762,authentic_opposing_information,100,TSEvo'>
14,True,0.37064939280863485,authentic_opposing_information,100,TSEvo'>
15,True,0.027923441922569025,authentic_opposing_information,100,TSEvo'>
16,True,0.3924905423102524,authentic_opposing_information,100,TSEvo'>
17,True,0.10294404211358608,authentic_opposing_information,100,TSEvo'>
18,True,0.21429970468271506,authentic_opposing_information,100,TSEvo'>
19,True,-0.03798460558167212,authentic_opposing_information,100,TSEvo'>
