,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.24016079687070158,SG,False,Saliency_PTY'>
1,True,0.31472568826524494,SG,False,Saliency_PTY'>
2,True,0.3394354314332267,SG,False,Saliency_PTY'>
3,True,0.36739820433835013,SG,False,Saliency_PTY'>
4,True,0.19301452236130326,SG,False,Saliency_PTY'>
5,True,0.2660451306114686,SG,False,Saliency_PTY'>
6,True,-0.35730261297402377,SG,False,Saliency_PTY'>
7,True,-0.30415780922716207,SG,False,Saliency_PTY'>
8,True,0.3174019992206272,SG,False,Saliency_PTY'>
9,True,0.39532366259328494,SG,False,Saliency_PTY'>
10,True,0.27083542376652703,SG,False,Saliency_PTY'>
11,True,-0.2953624075564897,SG,False,Saliency_PTY'>
12,True,0.24373656799575,SG,False,Saliency_PTY'>
13,True,-0.3630839202643833,SG,False,Saliency_PTY'>
14,True,0.4595899833232593,SG,False,Saliency_PTY'>
15,True,0.14673801148020016,SG,False,Saliency_PTY'>
16,True,0.29456668057234076,SG,False,Saliency_PTY'>
17,True,0.29120483541428444,SG,False,Saliency_PTY'>
18,True,-0.2119989328871817,SG,False,Saliency_PTY'>
19,True,0.2332288994348145,SG,False,Saliency_PTY'>
