,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.0506375491954516,IG,True,Saliency_PTY'>
1,True,-0.1819484038785402,IG,True,Saliency_PTY'>
2,True,0.3686647577477898,IG,True,Saliency_PTY'>
3,True,-0.16742916661722843,IG,True,Saliency_PTY'>
4,True,-0.2578895265039342,IG,True,Saliency_PTY'>
5,True,0.15225512616207482,IG,True,Saliency_PTY'>
6,True,-0.24378696628239693,IG,True,Saliency_PTY'>
7,True,-0.33113572580275447,IG,True,Saliency_PTY'>
8,True,0.34076119142910705,IG,True,Saliency_PTY'>
9,True,0.3744801138012405,IG,True,Saliency_PTY'>
10,True,0.41095407150508706,IG,True,Saliency_PTY'>
11,True,-0.055966317267341414,IG,True,Saliency_PTY'>
12,True,0.3905091484759123,IG,True,Saliency_PTY'>
13,True,0.31571708875110166,IG,True,Saliency_PTY'>
14,True,0.35405957854871206,IG,True,Saliency_PTY'>
15,True,-0.1573609733182052,IG,True,Saliency_PTY'>
16,True,0.22146891251241158,IG,True,Saliency_PTY'>
17,True,-0.44565395202865143,IG,True,Saliency_PTY'>
18,True,0.5813887277562116,IG,True,Saliency_PTY'>
19,True,-0.19733361762317153,IG,True,Saliency_PTY'>
