,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.09990432616078036,SG,False,Saliency_PTY'>
1,True,-0.09377933420538793,SG,False,Saliency_PTY'>
2,True,-0.04322077389656877,SG,False,Saliency_PTY'>
3,True,0.2714102947975227,SG,False,Saliency_PTY'>
4,True,-0.055280739295736854,SG,False,Saliency_PTY'>
5,True,-0.10219418774136507,SG,False,Saliency_PTY'>
6,True,-0.038545064843935876,SG,False,Saliency_PTY'>
7,True,-0.14404099642209814,SG,False,Saliency_PTY'>
8,True,-0.013721733745811905,SG,False,Saliency_PTY'>
9,True,0.038256052824182894,SG,False,Saliency_PTY'>
10,True,0.2495719192847342,SG,False,Saliency_PTY'>
11,True,-0.13061027530005537,SG,False,Saliency_PTY'>
12,True,-0.14608605948665518,SG,False,Saliency_PTY'>
13,True,0.06897450484994143,SG,False,Saliency_PTY'>
14,True,0.0811001421411805,SG,False,Saliency_PTY'>
15,True,-0.03446354619120974,SG,False,Saliency_PTY'>
16,True,-0.0018928195905644576,SG,False,Saliency_PTY'>
17,True,-0.1981180004409691,SG,False,Saliency_PTY'>
18,True,-0.028261207708236737,SG,False,Saliency_PTY'>
19,True,-0.10807717532801603,SG,False,Saliency_PTY'>
