,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,,authentic_opposing_information,100,TSEvo'>
1,True,0.11429239523997828,authentic_opposing_information,100,TSEvo'>
2,True,-0.053550211640562256,authentic_opposing_information,100,TSEvo'>
3,True,,authentic_opposing_information,100,TSEvo'>
4,True,0.18084513944714037,authentic_opposing_information,100,TSEvo'>
5,True,0.2276266060652377,authentic_opposing_information,100,TSEvo'>
6,True,0.09675810922975346,authentic_opposing_information,100,TSEvo'>
7,True,,authentic_opposing_information,100,TSEvo'>
8,True,0.20657020264390363,authentic_opposing_information,100,TSEvo'>
9,True,0.0021772544474471943,authentic_opposing_information,100,TSEvo'>
10,True,0.016244629244055148,authentic_opposing_information,100,TSEvo'>
11,True,,authentic_opposing_information,100,TSEvo'>
12,True,0.08719436361086563,authentic_opposing_information,100,TSEvo'>
13,True,0.12159829354024111,authentic_opposing_information,100,TSEvo'>
14,True,,authentic_opposing_information,100,TSEvo'>
15,True,,authentic_opposing_information,100,TSEvo'>
16,True,0.20118993114295444,authentic_opposing_information,100,TSEvo'>
17,True,0.045669019404218726,authentic_opposing_information,100,TSEvo'>
18,True,,authentic_opposing_information,100,TSEvo'>
19,True,,authentic_opposing_information,100,TSEvo'>
