,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.10925988407852164,IG,True,Saliency_PTY'>
1,True,-0.08534293455191742,IG,True,Saliency_PTY'>
2,True,-0.19026761975787843,IG,True,Saliency_PTY'>
3,True,-0.11994149362088445,IG,True,Saliency_PTY'>
4,True,0.04526228739320042,IG,True,Saliency_PTY'>
5,True,-0.14994258263901883,IG,True,Saliency_PTY'>
6,True,-0.045601908316813794,IG,True,Saliency_PTY'>
7,True,0.06224134391955313,IG,True,Saliency_PTY'>
8,True,-0.17955683762986568,IG,True,Saliency_PTY'>
9,True,0.09380031545959266,IG,True,Saliency_PTY'>
10,True,-0.0025313837058550514,IG,True,Saliency_PTY'>
11,True,0.01595680765425965,IG,True,Saliency_PTY'>
12,True,-0.23643384217394442,IG,True,Saliency_PTY'>
13,True,0.1442516027565816,IG,True,Saliency_PTY'>
14,True,0.010711580114141243,IG,True,Saliency_PTY'>
15,True,-0.005717003119439034,IG,True,Saliency_PTY'>
16,True,0.2187099365212981,IG,True,Saliency_PTY'>
17,True,-0.018558605988968666,IG,True,Saliency_PTY'>
18,True,0.019753780411255348,IG,True,Saliency_PTY'>
19,True,-0.008910938059001356,IG,True,Saliency_PTY'>
