,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.04964108753928536,SG,False,Saliency_PTY'>
1,True,-0.02530332360174437,SG,False,Saliency_PTY'>
2,True,0.14497490160955756,SG,False,Saliency_PTY'>
3,True,-0.027966084726138554,SG,False,Saliency_PTY'>
4,True,0.15593288848831982,SG,False,Saliency_PTY'>
5,True,-0.06864116709305593,SG,False,Saliency_PTY'>
6,True,-0.13512127431426232,SG,False,Saliency_PTY'>
7,True,0.037803999917396705,SG,False,Saliency_PTY'>
8,True,0.17026410296568859,SG,False,Saliency_PTY'>
9,True,0.1052908367355684,SG,False,Saliency_PTY'>
10,True,-0.15136690199946248,SG,False,Saliency_PTY'>
11,True,-0.06238098171956313,SG,False,Saliency_PTY'>
12,True,-0.013246639459112121,SG,False,Saliency_PTY'>
13,True,0.3132033224075851,SG,False,Saliency_PTY'>
14,True,0.0865890645993929,SG,False,Saliency_PTY'>
15,True,0.16048656426434224,SG,False,Saliency_PTY'>
16,True,0.23362619425998027,SG,False,Saliency_PTY'>
17,True,-0.0021270909170040334,SG,False,Saliency_PTY'>
18,True,0.09405105824961071,SG,False,Saliency_PTY'>
19,True,-0.1066740675557131,SG,False,Saliency_PTY'>
