,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.32758306373223595,IG,True,Saliency_PTY'>
1,True,0.45414141360708954,IG,True,Saliency_PTY'>
2,True,0.48248553830307844,IG,True,Saliency_PTY'>
3,True,0.26462574926089233,IG,True,Saliency_PTY'>
4,True,0.3740874080542439,IG,True,Saliency_PTY'>
5,True,0.13319625887981784,IG,True,Saliency_PTY'>
6,True,0.12088161829833438,IG,True,Saliency_PTY'>
7,True,-0.47524193357715205,IG,True,Saliency_PTY'>
8,True,0.21177748010957653,IG,True,Saliency_PTY'>
9,True,0.06469806360674217,IG,True,Saliency_PTY'>
10,True,0.33775143644235284,IG,True,Saliency_PTY'>
11,True,0.16238691026047145,IG,True,Saliency_PTY'>
12,True,-0.32769995702927396,IG,True,Saliency_PTY'>
13,True,0.23639029391407795,IG,True,Saliency_PTY'>
14,True,0.14502716344301028,IG,True,Saliency_PTY'>
15,True,0.12866937944036044,IG,True,Saliency_PTY'>
16,True,0.5755747569277813,IG,True,Saliency_PTY'>
17,True,0.16272071238248573,IG,True,Saliency_PTY'>
18,True,0.12659219891353304,IG,True,Saliency_PTY'>
19,True,-0.26632291919580886,IG,True,Saliency_PTY'>
