,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.01602301679774618,authentic_opposing_information,100,TSEvo'>
1,True,-0.14360600996342485,authentic_opposing_information,100,TSEvo'>
2,True,0.2552662095712995,authentic_opposing_information,100,TSEvo'>
3,True,-0.2953135229448466,authentic_opposing_information,100,TSEvo'>
4,True,-0.002737633144092197,authentic_opposing_information,100,TSEvo'>
5,True,-0.035908236916094016,authentic_opposing_information,100,TSEvo'>
6,True,0.32948504769031384,authentic_opposing_information,100,TSEvo'>
7,True,-0.0007619293834077703,authentic_opposing_information,100,TSEvo'>
8,True,0.12377673459551274,authentic_opposing_information,100,TSEvo'>
9,True,-0.1086751671954314,authentic_opposing_information,100,TSEvo'>
10,True,-0.27294161906288167,authentic_opposing_information,100,TSEvo'>
11,True,0.1089180960554362,authentic_opposing_information,100,TSEvo'>
12,True,-0.3497777988134151,authentic_opposing_information,100,TSEvo'>
13,True,-0.3754449828801061,authentic_opposing_information,100,TSEvo'>
14,True,0.5230208431609595,authentic_opposing_information,100,TSEvo'>
15,True,0.3307717847111734,authentic_opposing_information,100,TSEvo'>
16,True,0.2522446622494663,authentic_opposing_information,100,TSEvo'>
17,True,-0.25237201357989936,authentic_opposing_information,100,TSEvo'>
18,True,0.2940334816000544,authentic_opposing_information,100,TSEvo'>
19,True,0.034365722803855525,authentic_opposing_information,100,TSEvo'>
