,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.016674724570533046,GS,False,Saliency_PTY'>
1,True,0.6131794043870563,GS,False,Saliency_PTY'>
2,True,-0.10616621861453365,GS,False,Saliency_PTY'>
3,True,-0.3466682709031956,GS,False,Saliency_PTY'>
4,True,-0.3513204417685523,GS,False,Saliency_PTY'>
5,True,-0.46271073636434773,GS,False,Saliency_PTY'>
6,True,-0.562569953847121,GS,False,Saliency_PTY'>
7,True,0.053418558086988574,GS,False,Saliency_PTY'>
8,True,0.12305428990462083,GS,False,Saliency_PTY'>
9,True,0.4136693653047052,GS,False,Saliency_PTY'>
10,True,-0.08673001787791021,GS,False,Saliency_PTY'>
11,True,-0.045844432432336504,GS,False,Saliency_PTY'>
12,True,-0.09397924967934522,GS,False,Saliency_PTY'>
13,True,0.11724892675876679,GS,False,Saliency_PTY'>
14,True,-0.681125842781464,GS,False,Saliency_PTY'>
15,True,-0.013216864193469206,GS,False,Saliency_PTY'>
16,True,0.16451839319759504,GS,False,Saliency_PTY'>
17,True,0.34265194587903997,GS,False,Saliency_PTY'>
18,True,-0.02515523544279577,GS,False,Saliency_PTY'>
19,True,-0.2238381008223924,GS,False,Saliency_PTY'>
