,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.0020601417603948965,authentic_opposing_information,100,TSEvo'>
1,True,-0.1326454484366151,authentic_opposing_information,100,TSEvo'>
2,True,0.1057342796211828,authentic_opposing_information,100,TSEvo'>
3,True,0.00497819885152568,authentic_opposing_information,100,TSEvo'>
4,True,0.0569690015995919,authentic_opposing_information,100,TSEvo'>
5,True,-0.14487871348825038,authentic_opposing_information,100,TSEvo'>
6,True,-0.06401101422662181,authentic_opposing_information,100,TSEvo'>
7,True,-0.0004502486670185943,authentic_opposing_information,100,TSEvo'>
8,True,-0.15850757808454483,authentic_opposing_information,100,TSEvo'>
9,True,-0.05303534652435561,authentic_opposing_information,100,TSEvo'>
10,True,-0.08391867801350351,authentic_opposing_information,100,TSEvo'>
11,True,0.02160619387541201,authentic_opposing_information,100,TSEvo'>
12,True,-0.03990515017729599,authentic_opposing_information,100,TSEvo'>
13,True,-0.016028459952299935,authentic_opposing_information,100,TSEvo'>
14,True,-0.06340571501972543,authentic_opposing_information,100,TSEvo'>
15,True,0.17889685878184464,authentic_opposing_information,100,TSEvo'>
16,True,0.22758181884005468,authentic_opposing_information,100,TSEvo'>
17,True,0.055890644954852735,authentic_opposing_information,100,TSEvo'>
18,True,-0.2450913133552712,authentic_opposing_information,100,TSEvo'>
19,True,-0.10349172806172728,authentic_opposing_information,100,TSEvo'>
