,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,,authentic_opposing_information,100,TSEvo'>
1,True,,authentic_opposing_information,100,TSEvo'>
2,True,,authentic_opposing_information,100,TSEvo'>
3,True,,authentic_opposing_information,100,TSEvo'>
4,True,,authentic_opposing_information,100,TSEvo'>
5,True,,authentic_opposing_information,100,TSEvo'>
6,True,0.2279890715029539,authentic_opposing_information,100,TSEvo'>
7,True,,authentic_opposing_information,100,TSEvo'>
8,True,0.2492660713750303,authentic_opposing_information,100,TSEvo'>
9,True,,authentic_opposing_information,100,TSEvo'>
10,True,-0.03542835454980484,authentic_opposing_information,100,TSEvo'>
11,True,-0.06210471363922121,authentic_opposing_information,100,TSEvo'>
12,True,0.1318086282687564,authentic_opposing_information,100,TSEvo'>
13,True,,authentic_opposing_information,100,TSEvo'>
14,True,0.031173835068060422,authentic_opposing_information,100,TSEvo'>
15,True,-0.11087651552192598,authentic_opposing_information,100,TSEvo'>
16,True,,authentic_opposing_information,100,TSEvo'>
17,True,,authentic_opposing_information,100,TSEvo'>
18,True,,authentic_opposing_information,100,TSEvo'>
19,True,,authentic_opposing_information,100,TSEvo'>
