,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.036395561285208905,SG,True,Saliency_PTY'>
1,True,0.06498319297031585,SG,True,Saliency_PTY'>
2,True,-0.08005161175136756,SG,True,Saliency_PTY'>
3,True,-0.12194269975467362,SG,True,Saliency_PTY'>
4,True,-0.03711382901786044,SG,True,Saliency_PTY'>
5,True,0.02658324431934298,SG,True,Saliency_PTY'>
6,True,-0.06801145818945023,SG,True,Saliency_PTY'>
7,True,-0.0007612097249332123,SG,True,Saliency_PTY'>
8,True,0.04716941350336859,SG,True,Saliency_PTY'>
9,True,-0.005514782957498194,SG,True,Saliency_PTY'>
10,True,-0.07696019666254983,SG,True,Saliency_PTY'>
11,True,-0.01436911696839611,SG,True,Saliency_PTY'>
12,True,0.07331310502434171,SG,True,Saliency_PTY'>
13,True,-0.05403560859501148,SG,True,Saliency_PTY'>
14,True,-0.03147602593187335,SG,True,Saliency_PTY'>
15,True,0.09688764552855417,SG,True,Saliency_PTY'>
16,True,-0.02440384774163333,SG,True,Saliency_PTY'>
17,True,0.035478274375511216,SG,True,Saliency_PTY'>
18,True,0.24209304821364724,SG,True,Saliency_PTY'>
19,True,0.21013522125787018,SG,True,Saliency_PTY'>
