,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.08056653266001472,FO,True,Saliency_PTY'>
1,True,-0.12096373399007462,FO,True,Saliency_PTY'>
2,True,-0.029334137652018602,FO,True,Saliency_PTY'>
3,True,-0.23563158678067728,FO,True,Saliency_PTY'>
4,True,0.1541753931858196,FO,True,Saliency_PTY'>
5,True,-0.10994330960585713,FO,True,Saliency_PTY'>
6,True,-0.09907286264732555,FO,True,Saliency_PTY'>
7,True,-0.1840303063501084,FO,True,Saliency_PTY'>
8,True,-0.0027971386798302886,FO,True,Saliency_PTY'>
9,True,-0.238957488647073,FO,True,Saliency_PTY'>
10,True,-0.10055121687437835,FO,True,Saliency_PTY'>
11,True,0.32569496332255343,FO,True,Saliency_PTY'>
12,True,0.15845857574957858,FO,True,Saliency_PTY'>
13,True,-0.07114322155347266,FO,True,Saliency_PTY'>
14,True,0.026631866566370756,FO,True,Saliency_PTY'>
15,True,-0.15595353390676867,FO,True,Saliency_PTY'>
16,True,-0.1970117425984057,FO,True,Saliency_PTY'>
17,True,0.005479253412118008,FO,True,Saliency_PTY'>
18,True,0.09248238712625394,FO,True,Saliency_PTY'>
19,True,-0.21369175209782362,FO,True,Saliency_PTY'>
