,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.01695941427205266,authentic_opposing_information,100,TSEvo'>
1,True,,authentic_opposing_information,100,TSEvo'>
2,True,-0.016155177099138326,authentic_opposing_information,100,TSEvo'>
3,True,0.10800881949061898,authentic_opposing_information,100,TSEvo'>
4,True,,authentic_opposing_information,100,TSEvo'>
5,True,,authentic_opposing_information,100,TSEvo'>
6,True,,authentic_opposing_information,100,TSEvo'>
7,True,,authentic_opposing_information,100,TSEvo'>
8,True,,authentic_opposing_information,100,TSEvo'>
9,True,0.03518218029710637,authentic_opposing_information,100,TSEvo'>
10,True,,authentic_opposing_information,100,TSEvo'>
11,True,,authentic_opposing_information,100,TSEvo'>
12,True,,authentic_opposing_information,100,TSEvo'>
13,True,,authentic_opposing_information,100,TSEvo'>
14,True,0.22249779996106614,authentic_opposing_information,100,TSEvo'>
15,True,,authentic_opposing_information,100,TSEvo'>
16,True,,authentic_opposing_information,100,TSEvo'>
17,True,,authentic_opposing_information,100,TSEvo'>
18,True,,authentic_opposing_information,100,TSEvo'>
19,True,,authentic_opposing_information,100,TSEvo'>
