,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.3442145722831201,authentic_opposing_information,100,TSEvo'>
1,True,0.005188948815759194,authentic_opposing_information,100,TSEvo'>
2,True,0.18283528704270754,authentic_opposing_information,100,TSEvo'>
3,True,-0.15769516585255988,authentic_opposing_information,100,TSEvo'>
4,True,0.27037975836813993,authentic_opposing_information,100,TSEvo'>
5,True,-0.06076767712749191,authentic_opposing_information,100,TSEvo'>
6,True,-0.17816452088099274,authentic_opposing_information,100,TSEvo'>
7,True,0.14908132595521512,authentic_opposing_information,100,TSEvo'>
8,True,-0.13941089585229452,authentic_opposing_information,100,TSEvo'>
9,True,0.012245500242386749,authentic_opposing_information,100,TSEvo'>
10,True,0.10013809855398091,authentic_opposing_information,100,TSEvo'>
11,True,0.13817069780841712,authentic_opposing_information,100,TSEvo'>
12,True,0.35544976175997384,authentic_opposing_information,100,TSEvo'>
13,True,0.210652683895132,authentic_opposing_information,100,TSEvo'>
14,True,0.13064395775068205,authentic_opposing_information,100,TSEvo'>
15,True,0.2009223973928695,authentic_opposing_information,100,TSEvo'>
16,True,-0.01031789863812281,authentic_opposing_information,100,TSEvo'>
17,True,0.01247792435773562,authentic_opposing_information,100,TSEvo'>
18,True,0.05450819054502336,authentic_opposing_information,100,TSEvo'>
19,True,-0.03875650847760998,authentic_opposing_information,100,TSEvo'>
