,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.012527085715555095,True,0.057716008714150474,True,-0.04316753636438141,50,NG,dtw,500,1,NativeGuideCF'>
1,False,0.07677809648698207,True,0.014556497509045387,True,-0.012792447941426546,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.14307874784308627,True,-0.05736507953537893,True,0.10073394292366145,50,NG,dtw,500,1,NativeGuideCF'>
3,False,0.03904180473058003,True,0.24664492188443699,True,0.06356561849247688,50,NG,dtw,500,1,NativeGuideCF'>
4,False,0.1493117278604415,True,-0.032717833489067295,True,-0.09526949963891913,50,NG,dtw,500,1,NativeGuideCF'>
5,False,0.05710616795263683,True,-0.10550969303463335,True,0.06543417217586729,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.1497052054820971,True,0.36952552955595,True,0.1759424484564493,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.21110401613058105,True,0.18456135419827077,True,0.13770980518827783,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.03600351952597193,True,0.03869208153128236,True,0.09414564673655824,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.08803893458356941,True,-0.012233705113202726,True,0.26211772586404003,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.1954638180892919,True,-0.11532720300693158,True,-0.09579262966110645,50,NG,dtw,500,1,NativeGuideCF'>
11,False,0.019944569447422927,True,-0.0838383703142446,True,0.0845511352067211,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.1861424572072467,True,-0.1669582372055582,True,-0.020778632474636908,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.08248806567401659,True,0.3043135501865267,True,-0.021802312917713965,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.05289354590489331,True,0.01700869415533988,True,0.03633211298841968,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.04861429441687149,True,0.15542421249511973,True,-0.10531335936862475,50,NG,dtw,500,1,NativeGuideCF'>
16,False,0.11500675620002376,True,-0.09372190970250743,True,-0.13882990285172334,50,NG,dtw,500,1,NativeGuideCF'>
17,False,0.05824521887323671,True,-0.02784643285392906,True,0.1514326654939414,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.18486236782728735,True,0.10310409482681909,True,-0.0522866309422146,50,NG,dtw,500,1,NativeGuideCF'>
19,False,0.09526675149770353,True,0.06256687917564574,True,-0.09347199915994363,50,NG,dtw,500,1,NativeGuideCF'>
