,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,0.11819497492701299,True,0.16717355045485688,True,0.13922694780209674,mutate_both,100,TSEvo'>
1,False,-0.0787823922987157,True,0.34970669928119097,True,0.17841571333033168,mutate_both,100,TSEvo'>
2,False,0.14149786426792987,True,-0.6146276130374768,True,-0.6580181435016911,mutate_both,100,TSEvo'>
3,False,-0.10636782952180521,True,0.2102733295731001,True,0.08999112485356063,mutate_both,100,TSEvo'>
4,False,-0.02694450122586154,True,0.1935488586918708,True,0.14369220826913673,mutate_both,100,TSEvo'>
5,False,0.006653172555527438,True,-0.30265811559990585,True,-0.2774194944719793,mutate_both,100,TSEvo'>
6,False,0.25068506683449143,True,0.5141123588955305,True,0.4905336486157819,mutate_both,100,TSEvo'>
7,False,0.011476709879758743,True,0.41665873461240027,True,0.34538451146732185,mutate_both,100,TSEvo'>
8,True,0.08050735349930095,True,0.7860718227602597,True,0.5763862301247665,mutate_both,100,TSEvo'>
9,False,-0.10794923794631386,True,-0.2049161200151733,True,-0.19330227041287118,mutate_both,100,TSEvo'>
10,False,-0.008893613978008572,True,0.4683111453669027,True,0.43952129613621155,mutate_both,100,TSEvo'>
11,False,0.20540758983706414,True,0.5046183666183598,True,0.3393760853411699,mutate_both,100,TSEvo'>
12,False,-0.07418656727207534,True,0.555257381189725,True,0.17022251349281378,mutate_both,100,TSEvo'>
13,False,-0.07403507293522675,True,0.0004103863169005041,True,-0.1430884964290563,mutate_both,100,TSEvo'>
14,False,0.06975727821880531,True,0.10322728343732875,True,0.06813972292127882,mutate_both,100,TSEvo'>
15,False,-0.055161907033985144,True,0.22470494985165276,True,-0.11386141093681201,mutate_both,100,TSEvo'>
16,False,-0.020729574614475665,True,0.2833414468533132,True,0.23341313648016132,mutate_both,100,TSEvo'>
17,False,-0.060313636531436836,True,0.010264187146964858,True,0.04680065422270503,mutate_both,100,TSEvo'>
18,False,0.06398487157395566,True,-0.056916772040700184,True,-0.14873207823508697,mutate_both,100,TSEvo'>
19,False,-0.019011864655955463,True,-0.19237080837497755,True,-0.32420133390806954,mutate_both,100,TSEvo'>
