,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.11232208990013673,True,-0.08114295380481802,True,0.4004154123347773,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,False,0.04265494577873585,True,0.3851459530673703,True,0.01622712130571941,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,False,-0.11050353101211334,True,0.13076732195453658,True,-0.08423602546243736,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,False,-0.04172258022544682,True,-0.2424451207583805,True,0.07776567762070995,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,False,-0.06500488531789682,True,0.07926621389980376,True,0.27076113225188475,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,False,0.11329013968650764,True,0.010966989543146947,True,0.06406113352130842,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,False,0.01565335030841827,True,-0.1066507646809088,True,0.009074537876580606,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,False,0.12632288639667982,True,-0.042408082682918444,True,0.028700785641135956,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,False,0.10311811053048037,True,0.02103715517994116,True,0.21283156922747684,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,False,-0.1725935229627862,True,-0.29203319805237665,True,0.010027786523038085,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,False,-0.07684692493085189,True,-0.007576943220243203,True,0.039687536215554035,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,False,-0.10237657026433522,True,-0.15740720185765011,True,0.09758131170380734,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,False,-0.056525975775650245,True,-0.16769401528693417,True,-0.1863635726944579,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,False,0.10958639488375635,True,0.056410307777865355,True,-0.14685001385801127,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,False,0.2169454402583443,True,-0.2231924259620981,True,-0.32641963794273493,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,False,-0.054973243438882706,True,0.06639245156948248,True,-0.007258697855801537,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,False,-0.19523804464133354,True,-0.00876429431562104,True,-0.029905169929758155,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,False,-0.037533624381842316,True,0.19298873845609105,True,0.18420774440862722,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,False,-0.15313645062837003,True,-0.21466598940630818,True,-0.1846922014558578,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,False,0.08754974902482765,True,0.18112855642693193,True,-0.0717217544292039,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
